# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	274830	276230	-					sufB		I5Q87_01370	1401		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	274830	276230	-	QQR26644.1			Fe-S cluster assembly protein SufB	sufB		I5Q87_01370	1401	466	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	276223	276672	-							I5Q87_01375	450		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	276223	276672	-	QQR26645.1			SUF system NifU family Fe-S cluster assembly protein			I5Q87_01375	450	149	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	276685	277917	-					sufS		I5Q87_01380	1233		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	276685	277917	-	QQR26646.1			SufS family cysteine desulfurase	sufS		I5Q87_01380	1233	410	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	277910	278698	-							I5Q87_01385	789		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	277910	278698	-	QQR26647.1			SufD family Fe-S cluster assembly protein			I5Q87_01385	789	262	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	278700	279515	-					sufC		I5Q87_01390	816		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	278700	279515	-	QQR26648.1			Fe-S cluster assembly ATPase SufC	sufC		I5Q87_01390	816	271	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	279796	280794	+							I5Q87_01395	999		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	279796	280794	+	QQR26649.1			peptidylprolyl isomerase			I5Q87_01395	999	332	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	280808	281686	+							I5Q87_01400	879		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	280808	281686	+	QQR26650.1			peptidyl-prolyl cis-trans isomerase			I5Q87_01400	879	292	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	281755	282147	+							I5Q87_01405	393		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	281755	282147	+	QQR26651.1			HIT family protein			I5Q87_01405	393	130	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	282250	283125	-							I5Q87_01410	876		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	282250	283125	-	QQR26652.1			hypothetical protein			I5Q87_01410	876	291	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	283450	285108	+							I5Q87_01415	1659		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	283450	285108	+	QQR26653.1			hypothetical protein			I5Q87_01415	1659	552	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	285510	285980	-					coaD		I5Q87_01420	471		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	285510	285980	-	QQR26654.1			pantetheine-phosphate adenylyltransferase	coaD		I5Q87_01420	471	156	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	285977	286537	-					rsmD		I5Q87_01425	561		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	285977	286537	-	QQR26655.1			16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		I5Q87_01425	561	186	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	286675	287907	-							I5Q87_01430	1233		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	286675	287907	-	QQR26656.1			FtsW/RodA/SpoVE family cell cycle protein			I5Q87_01430	1233	410	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	288048	288602	+							I5Q87_01435	555		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	288048	288602	+	QQR26657.1			peptide deformylase			I5Q87_01435	555	184	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	288772	290610	+							I5Q87_01440	1839		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	288772	290610	+	QQR26658.1			ribonuclease J			I5Q87_01440	1839	612	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	290689	291564	+							I5Q87_01445	876		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	290689	291564	+	QQR26659.1			metallophosphoesterase			I5Q87_01445	876	291	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	291933	294335	-					pheT		I5Q87_01450	2403		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	291933	294335	-	QQR26660.1			phenylalanine--tRNA ligase subunit beta	pheT		I5Q87_01450	2403	800	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	294348	295388	-					pheS		I5Q87_01455	1041		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	294348	295388	-	QQR26661.1			phenylalanine--tRNA ligase subunit alpha	pheS		I5Q87_01455	1041	346	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	295703	296758	-							I5Q87_01460	1056		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	295703	296758	-	QQR26662.1			type IV pilus twitching motility protein PilT			I5Q87_01460	1056	351	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	296770	298443	-					tadA		I5Q87_01465	1674		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	296770	298443	-	QQR26663.1			Flp pilus assembly complex ATPase component TadA	tadA		I5Q87_01465	1674	557	
gene	pseudogene	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	298467	299950	-							I5Q87_01470	1484		pseudo
CDS	without_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	298467	299950	-				type II secretion system protein			I5Q87_01470	1484		pseudo
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	299972	300901	-							I5Q87_01475	930		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	299972	300901	-	QQR26664.1			prepilin-type N-terminal cleavage/methylation domain-containing protein			I5Q87_01475	930	309	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	300919	301962	-							I5Q87_01480	1044		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	300919	301962	-	QQR26665.1			hypothetical protein			I5Q87_01480	1044	347	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	301981	302487	-							I5Q87_01485	507		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	301981	302487	-	QQR28334.1			hypothetical protein			I5Q87_01485	507	168	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	302576	303313	-							I5Q87_01490	738		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	302576	303313	-	QQR26666.1			hypothetical protein			I5Q87_01490	738	245	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	303324	304235	-					pilM		I5Q87_01495	912		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	303324	304235	-	QQR26667.1			pilus assembly protein PilM	pilM		I5Q87_01495	912	303	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	304248	305444	-							I5Q87_01500	1197		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	304248	305444	-	QQR26668.1			type II secretion system F family protein			I5Q87_01500	1197	398	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	305469	306236	-							I5Q87_01505	768		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	305469	306236	-	QQR26669.1			prepilin peptidase			I5Q87_01505	768	255	
gene	pseudogene	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	306309	306755	-							I5Q87_01510	447		pseudo
CDS	without_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	306309	306755	-				prepilin-type N-terminal cleavage/methylation domain-containing protein			I5Q87_01510	447		pseudo
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	307140	307871	-							I5Q87_01515	732		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	307140	307871	-	QQR26670.1			RNA methyltransferase			I5Q87_01515	732	243	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	308069	310795	-					ileS		I5Q87_01520	2727		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	308069	310795	-	QQR26671.1			isoleucine--tRNA ligase	ileS		I5Q87_01520	2727	908	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	311038	311502	-							I5Q87_01525	465		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	311038	311502	-	QQR26672.1			DivIVA domain-containing protein			I5Q87_01525	465	154	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	311517	312269	-							I5Q87_01530	753		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	311517	312269	-	QQR26673.1			hypothetical protein			I5Q87_01530	753	250	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	312273	312674	-					sepF		I5Q87_01535	402		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	312273	312674	-	QQR26674.1			cell division protein SepF	sepF		I5Q87_01535	402	133	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	312801	313046	-							I5Q87_01540	246		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	312801	313046	-	QQR26675.1			PRC-barrel domain-containing protein			I5Q87_01540	246	81	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	313092	313871	-							I5Q87_01545	780		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	313092	313871	-	QQR26676.1			SigB/SigF/SigG family RNA polymerase sigma factor			I5Q87_01545	780	259	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	314105	314803	-					sigK		I5Q87_01550	699		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	314105	314803	-	QQR26677.1			RNA polymerase sporulation sigma factor SigK	sigK		I5Q87_01550	699	232	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	314809	315546	-							I5Q87_01555	738		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	314809	315546	-	QQR26678.1			sigma-E processing peptidase SpoIIGA			I5Q87_01555	738	245	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	315648	315824	-							I5Q87_01560	177		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	315648	315824	-	QQR26679.1			hypothetical protein			I5Q87_01560	177	58	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	316340	317530	-							I5Q87_01565	1191		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	316340	317530	-	QQR26680.1			coenzyme F420-0:L-glutamate ligase			I5Q87_01565	1191	396	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	317638	318129	-							I5Q87_01570	492		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	317638	318129	-	QQR26681.1			metallophosphoesterase			I5Q87_01570	492	163	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	318193	319173	-							I5Q87_01575	981		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	318193	319173	-	QQR26682.1			GerMN domain-containing protein			I5Q87_01575	981	326	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	319239	320366	-							I5Q87_01580	1128		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	319239	320366	-	QQR26683.1			M15 family metallopeptidase			I5Q87_01580	1128	375	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	320425	321024	-							I5Q87_01585	600		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	320425	321024	-	QQR26684.1			resolvase			I5Q87_01585	600	199	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	321394	321588	-							I5Q87_01590	195		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	321394	321588	-	QQR28335.1			helix-turn-helix transcriptional regulator			I5Q87_01590	195	64	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	321637	323415	-					uvrC		I5Q87_01595	1779		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	321637	323415	-	QQR26685.1			excinuclease ABC subunit UvrC	uvrC		I5Q87_01595	1779	592	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	323415	325748	-							I5Q87_01600	2334		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	323415	325748	-	QQR26686.1			endonuclease MutS2			I5Q87_01600	2334	777	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	325759	326418	-							I5Q87_01605	660		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	325759	326418	-	QQR26687.1			CvpA family protein			I5Q87_01605	660	219	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	326553	327455	+					rnhC		I5Q87_01610	903		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	326553	327455	+	QQR26688.1			ribonuclease HIII	rnhC		I5Q87_01610	903	300	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	327617	328606	-							I5Q87_01615	990		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	327617	328606	-	QQR26689.1			proline racemase family protein			I5Q87_01615	990	329	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	328629	330101	-							I5Q87_01620	1473		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	328629	330101	-	QQR26690.1			glycoside hydrolase family 1 protein			I5Q87_01620	1473	490	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	330094	331302	-							I5Q87_01625	1209		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	330094	331302	-	QQR26691.1			pyridoxal phosphate-dependent aminotransferase			I5Q87_01625	1209	402	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	331358	331693	-							I5Q87_01630	336		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	331358	331693	-	QQR26692.1			PTS lactose/cellobiose transporter subunit IIA			I5Q87_01630	336	111	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	331690	333324	-							I5Q87_01635	1635		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	331690	333324	-	QQR26693.1			PTS transporter subunit EIIC			I5Q87_01635	1635	544	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	333339	333716	-							I5Q87_01640	378		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	333339	333716	-	QQR26694.1			RidA family protein			I5Q87_01640	378	125	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	333953	334627	+							I5Q87_01645	675		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	333953	334627	+	QQR26695.1			PAS domain-containing protein			I5Q87_01645	675	224	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	334808	335302	-							I5Q87_01650	495		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	334808	335302	-	QQR26696.1			dCMP deaminase family protein			I5Q87_01650	495	164	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	335302	336555	-							I5Q87_01655	1254		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	335302	336555	-	QQR26697.1			rhomboid family intramembrane serine protease			I5Q87_01655	1254	417	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	336560	337474	-							I5Q87_01660	915		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	336560	337474	-	QQR26698.1			RluA family pseudouridine synthase			I5Q87_01660	915	304	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	337462	337938	-					lspA		I5Q87_01665	477		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	337462	337938	-	QQR26699.1			signal peptidase II	lspA		I5Q87_01665	477	158	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	338240	339496	-							I5Q87_01670	1257		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	338240	339496	-	QQR26700.1			DUF2812 domain-containing protein			I5Q87_01670	1257	418	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	339493	339831	-							I5Q87_01675	339		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	339493	339831	-	QQR26701.1			helix-turn-helix transcriptional regulator			I5Q87_01675	339	112	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	340205	340498	+							I5Q87_01680	294		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	340205	340498	+	QQR26702.1			hypothetical protein			I5Q87_01680	294	97	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	340696	340959	+							I5Q87_01685	264		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	340696	340959	+	QQR26703.1			hypothetical protein			I5Q87_01685	264	87	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	341067	341717	+							I5Q87_01690	651		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	341067	341717	+	QQR26704.1			CatB-related O-acetyltransferase			I5Q87_01690	651	216	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	341768	342232	-							I5Q87_01695	465		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	341768	342232	-	QQR26705.1			hypothetical protein			I5Q87_01695	465	154	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	342237	343274	-							I5Q87_01700	1038		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	342237	343274	-	QQR26706.1			DUF1700 domain-containing protein			I5Q87_01700	1038	345	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	343261	343590	-							I5Q87_01705	330		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	343261	343590	-	QQR26707.1			PadR family transcriptional regulator			I5Q87_01705	330	109	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	343769	345085	-							I5Q87_01710	1317		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	343769	345085	-	QQR26708.1			GGDEF domain-containing protein			I5Q87_01710	1317	438	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	345087	346652	-							I5Q87_01715	1566		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	345087	346652	-	QQR26709.1			GGDEF domain-containing protein			I5Q87_01715	1566	521	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	346825	347337	-							I5Q87_01720	513		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	346825	347337	-	QQR26710.1			dUTP diphosphatase			I5Q87_01720	513	170	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	347423	347623	-							I5Q87_01725	201		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	347423	347623	-	QQR26711.1			hypothetical protein			I5Q87_01725	201	66	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	347568	349403	-							I5Q87_01730	1836		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	347568	349403	-	QQR26712.1			ABC transporter ATP-binding protein			I5Q87_01730	1836	611	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	349369	351183	-							I5Q87_01735	1815		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	349369	351183	-	QQR26713.1			ABC transporter ATP-binding protein			I5Q87_01735	1815	604	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	351277	351534	-							I5Q87_01740	258		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	351277	351534	-	QQR26714.1			TIGR03905 family TSCPD domain-containing protein			I5Q87_01740	258	85	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	351563	352057	-							I5Q87_01745	495		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	351563	352057	-	QQR26715.1			Gx transporter family protein			I5Q87_01745	495	164	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	352057	352437	-							I5Q87_01750	381		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	352057	352437	-	QQR26716.1			NusG domain II-containing protein			I5Q87_01750	381	126	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	352580	352999	-							I5Q87_01755	420		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	352580	352999	-	QQR26717.1			FMN-binding protein			I5Q87_01755	420	139	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	353051	354223	-							I5Q87_01760	1173		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	353051	354223	-	QQR26718.1			CapA family protein			I5Q87_01760	1173	390	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	354715	355137	-							I5Q87_01765	423		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	354715	355137	-	QQR26719.1			hypothetical protein			I5Q87_01765	423	140	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	355292	356773	-					glpK		I5Q87_01770	1482		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	355292	356773	-	QQR26720.1			glycerol kinase GlpK	glpK		I5Q87_01770	1482	493	
gene	pseudogene	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	356982	359566	-							I5Q87_01775	2585		pseudo
CDS	without_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	356982	359566	-				ABC transporter permease			I5Q87_01775	2585		pseudo
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	359563	360255	-							I5Q87_01780	693		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	359563	360255	-	QQR28336.1			ABC transporter ATP-binding protein			I5Q87_01780	693	230	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	360362	361465	-							I5Q87_01785	1104		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	360362	361465	-	QQR26721.1			transposase			I5Q87_01785	1104	367	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	361437	361865	-					tnpA		I5Q87_01790	429		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	361437	361865	-	QQR26722.1			IS200/IS605 family transposase	tnpA		I5Q87_01790	429	142	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	362316	363320	-							I5Q87_01795	1005		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	362316	363320	-	QQR26723.1			HAMP domain-containing histidine kinase			I5Q87_01795	1005	334	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	363310	363993	-							I5Q87_01800	684		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	363310	363993	-	QQR26724.1			response regulator transcription factor			I5Q87_01800	684	227	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	364902	365597	-							I5Q87_01805	696		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	364902	365597	-	QQR26725.1			DinB family protein			I5Q87_01805	696	231	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	365939	366379	+							I5Q87_01810	441		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	365939	366379	+	QQR26726.1			DUF3788 domain-containing protein			I5Q87_01810	441	146	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	366452	367303	-							I5Q87_01815	852		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	366452	367303	-	QQR26727.1			MerR family transcriptional regulator			I5Q87_01815	852	283	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	367321	368061	-							I5Q87_01820	741		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	367321	368061	-	QQR26728.1			ABC transporter permease			I5Q87_01820	741	246	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	368058	368777	-							I5Q87_01825	720		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	368058	368777	-	QQR26729.1			ABC transporter ATP-binding protein			I5Q87_01825	720	239	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	368956	369366	-							I5Q87_01830	411		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	368956	369366	-	QQR26730.1			hypothetical protein			I5Q87_01830	411	136	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	369436	370074	-							I5Q87_01835	639		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	369436	370074	-	QQR26731.1			ABC-2 transporter permease			I5Q87_01835	639	212	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	370071	370928	-							I5Q87_01840	858		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	370071	370928	-	QQR26732.1			ABC transporter ATP-binding protein			I5Q87_01840	858	285	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	370944	371318	-							I5Q87_01845	375		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	370944	371318	-	QQR26733.1			GntR family transcriptional regulator			I5Q87_01845	375	124	
gene	protein_coding	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	371692	372414	-							I5Q87_01850	723		
CDS	with_protein	GCA_016697325.1	Primary Assembly	chromosome		CP065320.1	371692	372414	-	QQR26734.1			DUF5131 family protein			I5Q87_01850	723	240	
