# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1027291	1027971	-					rnc		I5Q82_05250	681		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1027291	1027971	-	QQR31091.1			ribonuclease III	rnc		I5Q82_05250	681	226	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1027990	1028985	-					plsX		I5Q82_05255	996		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1027990	1028985	-	QQR31092.1			phosphate acyltransferase PlsX	plsX		I5Q82_05255	996	331	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1028973	1030304	-					trmFO		I5Q82_05260	1332		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1028973	1030304	-	QQR31093.1			methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	trmFO		I5Q82_05260	1332	443	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1030309	1032393	-					topA		I5Q82_05265	2085		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1030309	1032393	-	QQR31094.1			type I DNA topoisomerase	topA		I5Q82_05265	2085	694	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1032413	1033558	-							I5Q82_05270	1146		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1032413	1033558	-	QQR31095.1			DNA-processing protein DprA			I5Q82_05270	1146	381	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1033542	1034360	-							I5Q82_05275	819		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1033542	1034360	-	QQR31096.1			RNA methyltransferase			I5Q82_05275	819	272	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1034443	1034796	-					rplT		I5Q82_05280	354		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1034443	1034796	-	QQR31097.1			50S ribosomal protein L20	rplT		I5Q82_05280	354	117	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1034885	1035088	-					rpmI		I5Q82_05285	204		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1034885	1035088	-	QQR31098.1			50S ribosomal protein L35	rpmI		I5Q82_05285	204	67	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1035152	1035685	-							I5Q82_05290	534		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1035152	1035685	-	QQR31099.1			translation initiation factor IF-3			I5Q82_05290	534	177	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1035923	1036897	-							I5Q82_05295	975		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1035923	1036897	-	QQR31100.1			glycosyltransferase family 2 protein			I5Q82_05295	975	324	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1036898	1039585	-							I5Q82_05300	2688		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1036898	1039585	-	QQR31101.1			YfhO family protein			I5Q82_05300	2688	895	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1039738	1040385	+					yfbR		I5Q82_05305	648		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1039738	1040385	+	QQR31102.1			5'-deoxynucleotidase	yfbR		I5Q82_05305	648	215	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1040714	1041700	+					dusB		I5Q82_05310	987		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1040714	1041700	+	QQR31103.1			tRNA dihydrouridine synthase DusB	dusB		I5Q82_05310	987	328	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1041829	1044396	+					polA		I5Q82_05315	2568		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1041829	1044396	+	QQR31104.1			DNA polymerase I	polA		I5Q82_05315	2568	855	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1044480	1044869	+					tagD		I5Q82_05320	390		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1044480	1044869	+	QQR31105.1			glycerol-3-phosphate cytidylyltransferase	tagD		I5Q82_05320	390	129	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1044879	1045679	-							I5Q82_05325	801		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1044879	1045679	-	QQR31106.1			NYN domain-containing protein			I5Q82_05325	801	266	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1045690	1046253	-							I5Q82_05330	564		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1045690	1046253	-	QQR31107.1			hydrolase			I5Q82_05330	564	187	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1046438	1046818	-							I5Q82_05335	381		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1046438	1046818	-	QQR32010.1			DUF3795 domain-containing protein			I5Q82_05335	381	126	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1047407	1048408	-							I5Q82_05340	1002		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1047407	1048408	-	QQR31108.1			glycoside hydrolase family 130 protein			I5Q82_05340	1002	333	
gene	tRNA	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1048598	1048672	+							I5Q82_05345	75		
tRNA		GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1048598	1048672	+				tRNA-Arg			I5Q82_05345	75		anticodon=CCT
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1049493	1050899	+							I5Q82_05350	1407		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1049493	1050899	+	QQR31109.1			aminopeptidase			I5Q82_05350	1407	468	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1051050	1052465	-							I5Q82_05355	1416		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1051050	1052465	-	QQR31110.1			uracil-xanthine permease			I5Q82_05355	1416	471	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1052647	1052757	-							I5Q82_05360	111		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1052647	1052757	-	QQR31111.1			manganese catalase family protein			I5Q82_05360	111	36	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1052757	1053017	-							I5Q82_05365	261		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1052757	1053017	-	QQR31112.1			spore coat protein CotJB			I5Q82_05365	261	86	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1053014	1053208	-							I5Q82_05370	195		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1053014	1053208	-	QQR31113.1			spore coat associated protein CotJA			I5Q82_05370	195	64	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1053258	1054007	-							I5Q82_05375	750		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1053258	1054007	-	QQR31114.1			LexA family transcriptional regulator			I5Q82_05375	750	249	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1054162	1054404	+							I5Q82_05380	243		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1054162	1054404	+	QQR31115.1			hypothetical protein			I5Q82_05380	243	80	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1054394	1054735	+							I5Q82_05385	342		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1054394	1054735	+	QQR31116.1			hypothetical protein			I5Q82_05385	342	113	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1054732	1056132	+							I5Q82_05390	1401		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1054732	1056132	+	QQR31117.1			PBSX family phage terminase large subunit			I5Q82_05390	1401	466	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1056148	1056597	+							I5Q82_05395	450		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1056148	1056597	+	QQR31118.1			phage holin family protein			I5Q82_05395	450	149	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1056594	1057283	+							I5Q82_05400	690		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1056594	1057283	+	QQR31119.1			N-acetylmuramoyl-L-alanine amidase			I5Q82_05400	690	229	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1057308	1058333	+							I5Q82_05405	1026		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1057308	1058333	+	QQR31120.1			peptidoglycan DD-metalloendopeptidase family protein			I5Q82_05405	1026	341	
gene	tmRNA	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1058376	1058727	+					ssrA		I5Q82_05410	352		
tmRNA		GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1058376	1058727	+				transfer-messenger RNA	ssrA		I5Q82_05410	352		
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1058767	1059060	+							I5Q82_05415	294		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1058767	1059060	+	QQR31121.1			hypothetical protein			I5Q82_05415	294	97	
gene	pseudogene	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1059178	1059507	-							I5Q82_05420	330		pseudo
CDS	without_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1059178	1059507	-				zinc ribbon domain-containing protein			I5Q82_05420	330		pseudo
gene	pseudogene	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1059709	1060158	-							I5Q82_05425	450		pseudo
CDS	without_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1059709	1060158	-				recombinase family protein			I5Q82_05425	450		pseudo
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1060164	1060598	-							I5Q82_05430	435		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1060164	1060598	-	QQR31122.1			hypothetical protein			I5Q82_05430	435	144	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1060604	1061029	-							I5Q82_05435	426		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1060604	1061029	-	QQR31123.1			helix-turn-helix transcriptional regulator			I5Q82_05435	426	141	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1061184	1061756	+							I5Q82_05440	573		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1061184	1061756	+	QQR31124.1			hypothetical protein			I5Q82_05440	573	190	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1061771	1062025	+							I5Q82_05445	255		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1061771	1062025	+	QQR31125.1			hypothetical protein			I5Q82_05445	255	84	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1062026	1062868	+							I5Q82_05450	843		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1062026	1062868	+	QQR31126.1			HNH endonuclease			I5Q82_05450	843	280	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1062865	1063071	+							I5Q82_05455	207		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1062865	1063071	+	QQR31127.1			hypothetical protein			I5Q82_05455	207	68	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1063186	1063851	+							I5Q82_05460	666		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1063186	1063851	+	QQR31128.1			transglycosylase SLT domain-containing protein			I5Q82_05460	666	221	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1063920	1064312	+							I5Q82_05465	393		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1063920	1064312	+	QQR31129.1			hypothetical protein			I5Q82_05465	393	130	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1064302	1065480	+							I5Q82_05470	1179		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1064302	1065480	+	QQR31130.1			DUF2800 domain-containing protein			I5Q82_05470	1179	392	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1065494	1066039	+							I5Q82_05475	546		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1065494	1066039	+	QQR31131.1			DUF2815 family protein			I5Q82_05475	546	181	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1066055	1068028	+							I5Q82_05480	1974		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1066055	1068028	+	QQR31132.1			hypothetical protein			I5Q82_05480	1974	657	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1068042	1068611	+							I5Q82_05485	570		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1068042	1068611	+	QQR31133.1			hypothetical protein			I5Q82_05485	570	189	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1068675	1069178	+							I5Q82_05490	504		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1068675	1069178	+	QQR31134.1			hypothetical protein			I5Q82_05490	504	167	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1069168	1071627	+							I5Q82_05495	2460		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1069168	1071627	+	QQR31135.1			hypothetical protein			I5Q82_05495	2460	819	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1071918	1072217	+							I5Q82_05500	300		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1071918	1072217	+	QQR31136.1			VRR-NUC domain-containing protein			I5Q82_05500	300	99	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1072232	1073587	+							I5Q82_05505	1356		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1072232	1073587	+	QQR31137.1			DEAD/DEAH box helicase			I5Q82_05505	1356	451	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1073657	1074004	+							I5Q82_05510	348		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1073657	1074004	+	QQR31138.1			DUF4406 domain-containing protein			I5Q82_05510	348	115	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1073982	1074398	+							I5Q82_05515	417		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1073982	1074398	+	QQR31139.1			DUF1492 domain-containing protein			I5Q82_05515	417	138	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1074395	1075144	+							I5Q82_05520	750		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1074395	1075144	+	QQR31140.1			site-specific DNA-methyltransferase			I5Q82_05520	750	249	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1075270	1075974	+							I5Q82_05525	705		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1075270	1075974	+	QQR31141.1			helix-turn-helix domain-containing protein			I5Q82_05525	705	234	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1075940	1077307	+							I5Q82_05530	1368		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1075940	1077307	+	QQR31142.1			PBSX family phage terminase large subunit			I5Q82_05530	1368	455	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1077304	1078755	+							I5Q82_05535	1452		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1077304	1078755	+	QQR31143.1			phage portal protein			I5Q82_05535	1452	483	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1078760	1080658	+							I5Q82_05540	1899		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1078760	1080658	+	QQR31144.1			hypothetical protein			I5Q82_05540	1899	632	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1080660	1080896	+							I5Q82_05545	237		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1080660	1080896	+	QQR31145.1			hypothetical protein			I5Q82_05545	237	78	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1080901	1081197	+							I5Q82_05550	297		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1080901	1081197	+	QQR31146.1			ribosomal-processing cysteine protease Prp			I5Q82_05550	297	98	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1081292	1081909	+							I5Q82_05555	618		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1081292	1081909	+	QQR31147.1			hypothetical protein			I5Q82_05555	618	205	
gene	pseudogene	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1081936	1082895	+							I5Q82_05560	960		pseudo
CDS	without_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1081936	1082895	+				phage major capsid protein			I5Q82_05560	960		pseudo
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1083206	1083622	+							I5Q82_05565	417		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1083206	1083622	+	QQR31148.1			hypothetical protein			I5Q82_05565	417	138	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1083588	1084028	+							I5Q82_05570	441		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1083588	1084028	+	QQR31149.1			hypothetical protein			I5Q82_05570	441	146	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1084030	1084407	+							I5Q82_05575	378		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1084030	1084407	+	QQR31150.1			hypothetical protein			I5Q82_05575	378	125	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1084420	1084845	+							I5Q82_05580	426		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1084420	1084845	+	QQR31151.1			hypothetical protein			I5Q82_05580	426	141	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1084850	1085416	+							I5Q82_05585	567		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1084850	1085416	+	QQR31152.1			hypothetical protein			I5Q82_05585	567	188	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1085543	1085953	+							I5Q82_05590	411		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1085543	1085953	+	QQR31153.1			hypothetical protein			I5Q82_05590	411	136	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1086001	1086597	+							I5Q82_05595	597		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1086001	1086597	+	QQR32011.1			bacteriophage Gp15 family protein			I5Q82_05595	597	198	
gene	pseudogene	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1086698	1087267	+							I5Q82_05600	570		pseudo
CDS	without_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1086698	1087267	+				phage tail protein			I5Q82_05600	570		pseudo
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1089238	1090155	+							I5Q82_05605	918		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1089238	1090155	+	QQR31154.1			phage tail family protein			I5Q82_05605	918	305	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1090159	1091268	+							I5Q82_05610	1110		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1090159	1091268	+	QQR31155.1			siphovirus ReqiPepy6 Gp37-like family protein			I5Q82_05610	1110	369	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1091272	1092249	+							I5Q82_05615	978		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1091272	1092249	+	QQR31156.1			hypothetical protein			I5Q82_05615	978	325	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1092266	1093201	+							I5Q82_05620	936		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1092266	1093201	+	QQR31157.1			hypothetical protein			I5Q82_05620	936	311	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1093253	1093807	+							I5Q82_05625	555		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1093253	1093807	+	QQR31158.1			hypothetical protein			I5Q82_05625	555	184	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1094084	1095088	+							I5Q82_05630	1005		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1094084	1095088	+	QQR31159.1			Reverse transcriptase (RNA-dependent DNA polymerase)			I5Q82_05630	1005	334	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1095200	1095520	+							I5Q82_05635	321		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1095200	1095520	+	QQR31160.1			hypothetical protein			I5Q82_05635	321	106	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1095524	1095961	+							I5Q82_05640	438		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1095524	1095961	+	QQR31161.1			hypothetical protein			I5Q82_05640	438	145	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1095983	1096417	+							I5Q82_05645	435		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1095983	1096417	+	QQR31162.1			phage holin family protein			I5Q82_05645	435	144	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1096421	1097833	+							I5Q82_05650	1413		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1096421	1097833	+	QQR31163.1			N-acetylmuramoyl-L-alanine amidase			I5Q82_05650	1413	470	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1098143	1099177	+					tnpB		I5Q82_05655	1035		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1098143	1099177	+	QQR31164.1			IS66 family insertion sequence element accessory protein TnpB	tnpB		I5Q82_05655	1035	344	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1099337	1099936	+							I5Q82_05660	600		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1099337	1099936	+	QQR31165.1			IS66 family transposase zinc-finger binding domain-containing protein			I5Q82_05660	600	199	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1099896	1100591	+							I5Q82_05665	696		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1099896	1100591	+	QQR31166.1			IS66 family transposase			I5Q82_05665	696	231	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1100622	1100825	+							I5Q82_05670	204		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1100622	1100825	+	QQR31167.1			transposase domain-containing protein			I5Q82_05670	204	67	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1101123	1102238	+							I5Q82_05675	1116		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1101123	1102238	+	QQR31168.1			hypothetical protein			I5Q82_05675	1116	371	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1102181	1102759	+							I5Q82_05680	579		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1102181	1102759	+	QQR32012.1			VaFE repeat-containing surface-anchored protein			I5Q82_05680	579	192	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1102756	1103085	+							I5Q82_05685	330		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1102756	1103085	+	QQR31169.1			DUF4406 domain-containing protein			I5Q82_05685	330	109	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1103171	1103503	+							I5Q82_05690	333		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1103171	1103503	+	QQR31170.1			DUF3852 domain-containing protein			I5Q82_05690	333	110	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1103568	1104500	+							I5Q82_05695	933		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1103568	1104500	+	QQR32013.1			hypothetical protein			I5Q82_05695	933	310	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1104508	1104888	+							I5Q82_05700	381		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1104508	1104888	+	QQR31171.1			hypothetical protein			I5Q82_05700	381	126	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1104888	1105148	+							I5Q82_05705	261		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1104888	1105148	+	QQR31172.1			hypothetical protein			I5Q82_05705	261	86	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1105153	1105740	+							I5Q82_05710	588		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1105153	1105740	+	QQR31173.1			hypothetical protein			I5Q82_05710	588	195	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1105724	1106524	+							I5Q82_05715	801		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1105724	1106524	+	QQR31174.1			class B sortase			I5Q82_05715	801	266	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1106540	1108366	+							I5Q82_05720	1827		
CDS	with_protein	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1106540	1108366	+	QQR31175.1			VirB4 family type IV secretion system protein			I5Q82_05720	1827	608	
gene	protein_coding	GCA_016697365.1	Primary Assembly	chromosome		CP065321.1	1108363	1109328	+							I5Q82_05725	966		
