# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	497427	499751	-	QQR17805.1			family 20 glycosylhydrolase			I5Q79_02285	2325	774	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	499792	502440	-							I5Q79_02290	2649		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	499792	502440	-	QQR17806.1			glycoside hydrolase family 2 protein			I5Q79_02290	2649	882	
gene	pseudogene	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	502743	504264	-							I5Q79_02295	1522		pseudo
CDS	without_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	502743	504264	-				exo-alpha-sialidase			I5Q79_02295	1522		pseudo
gene	pseudogene	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	504407	504910	+							I5Q79_02300	504		pseudo
CDS	without_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	504407	504910	+				MFS transporter			I5Q79_02300	504		pseudo
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	505043	506206	+							I5Q79_02305	1164		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	505043	506206	+	QQR19168.1			AGE family epimerase/isomerase			I5Q79_02305	1164	387	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	506229	507302	+							I5Q79_02310	1074		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	506229	507302	+	QQR17807.1			DUF4434 domain-containing protein			I5Q79_02310	1074	357	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	507325	510471	+							I5Q79_02315	3147		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	507325	510471	+	QQR17808.1			TonB-dependent receptor			I5Q79_02315	3147	1048	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	510485	512116	+							I5Q79_02320	1632		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	510485	512116	+	QQR17809.1			RagB/SusD family nutrient uptake outer membrane protein			I5Q79_02320	1632	543	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	512133	513800	+							I5Q79_02325	1668		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	512133	513800	+	QQR17810.1			DUF5018 domain-containing protein			I5Q79_02325	1668	555	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	513908	515251	+							I5Q79_02330	1344		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	513908	515251	+	QQR19169.1			family 10 glycosylhydrolase			I5Q79_02330	1344	447	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	515285	516607	+							I5Q79_02335	1323		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	515285	516607	+	QQR17811.1			family 10 glycosylhydrolase			I5Q79_02335	1323	440	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	516625	519300	+							I5Q79_02340	2676		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	516625	519300	+	QQR17812.1			calcineurin-like phosphoesterase C-terminal domain-containing protein			I5Q79_02340	2676	891	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	519307	520728	+							I5Q79_02345	1422		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	519307	520728	+	QQR17813.1			sialate O-acetylesterase			I5Q79_02345	1422	473	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	520743	522161	+							I5Q79_02350	1419		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	520743	522161	+	QQR17814.1			DUF5009 domain-containing protein			I5Q79_02350	1419	472	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	522165	523196	+							I5Q79_02355	1032		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	522165	523196	+	QQR17815.1			phosphodiester glycosidase family protein			I5Q79_02355	1032	343	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	523224	524273	+							I5Q79_02360	1050		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	523224	524273	+	QQR19170.1			SGNH/GDSL hydrolase family protein			I5Q79_02360	1050	349	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	524693	526384	-							I5Q79_02365	1692		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	524693	526384	-	QQR17816.1			transposase			I5Q79_02365	1692	563	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	526669	527046	-							I5Q79_02370	378		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	526669	527046	-	QQR17817.1			hypothetical protein			I5Q79_02370	378	125	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	527068	528708	-							I5Q79_02375	1641		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	527068	528708	-	QQR17818.1			RagB/SusD family nutrient uptake outer membrane protein			I5Q79_02375	1641	546	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	528723	531845	-							I5Q79_02380	3123		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	528723	531845	-	QQR17819.1			TonB-dependent receptor			I5Q79_02380	3123	1040	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	531876	533051	-							I5Q79_02385	1176		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	531876	533051	-	QQR19171.1			AGE family epimerase/isomerase			I5Q79_02385	1176	391	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	533184	534590	-							I5Q79_02390	1407		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	533184	534590	-	QQR19172.1			sugar porter family MFS transporter			I5Q79_02390	1407	468	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	534596	535693	-							I5Q79_02395	1098		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	534596	535693	-	QQR17820.1			DUF4434 domain-containing protein			I5Q79_02395	1098	365	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	535738	537612	-							I5Q79_02400	1875		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	535738	537612	-	QQR17821.1			FAD-dependent oxidoreductase			I5Q79_02400	1875	624	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	537947	539155	+							I5Q79_02405	1209		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	537947	539155	+	QQR17822.1			ROK family transcriptional regulator			I5Q79_02405	1209	402	
gene	tRNA	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	539377	539449	-							I5Q79_02410	73		
tRNA		GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	539377	539449	-				tRNA-Thr			I5Q79_02410	73		anticodon=CGT
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	539558	541597	-							I5Q79_02415	2040		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	539558	541597	-	QQR17823.1			DUF3352 domain-containing protein			I5Q79_02415	2040	679	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	541702	542283	+							I5Q79_02420	582		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	541702	542283	+	QQR17824.1			epoxyqueuosine reductase QueH			I5Q79_02420	582	193	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	542311	543189	+							I5Q79_02425	879		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	542311	543189	+	QQR17825.1			DNA/RNA non-specific endonuclease			I5Q79_02425	879	292	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	543729	544766	+					mltG		I5Q79_02430	1038		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	543729	544766	+	QQR17826.1			endolytic transglycosylase MltG	mltG		I5Q79_02430	1038	345	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	544850	546442	+							I5Q79_02435	1593		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	544850	546442	+	QQR17827.1			indolepyruvate ferredoxin oxidoreductase			I5Q79_02435	1593	530	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	546446	547030	+							I5Q79_02440	585		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	546446	547030	+	QQR17828.1			indolepyruvate oxidoreductase subunit beta			I5Q79_02440	585	194	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	547042	548349	+							I5Q79_02445	1308		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	547042	548349	+	QQR17829.1			phenylacetate--CoA ligase			I5Q79_02445	1308	435	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	548440	549012	+					xpt		I5Q79_02450	573		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	548440	549012	+	QQR17830.1			xanthine phosphoribosyltransferase	xpt		I5Q79_02450	573	190	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	549030	549791	-							I5Q79_02455	762		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	549030	549791	-	QQR17831.1			EFR1 family ferrodoxin			I5Q79_02455	762	253	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	550149	550499	-					rplT		I5Q79_02460	351		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	550149	550499	-	QQR17832.1			50S ribosomal protein L20	rplT		I5Q79_02460	351	116	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	550598	550795	-					rpmI		I5Q79_02465	198		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	550598	550795	-	QQR17833.1			50S ribosomal protein L35	rpmI		I5Q79_02465	198	65	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	550864	551475	-							I5Q79_02470	612		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	550864	551475	-	QQR17834.1			translation initiation factor IF-3			I5Q79_02470	612	203	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	551548	553488	-					thrS		I5Q79_02475	1941		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	551548	553488	-	QQR17835.1			threonine--tRNA ligase	thrS		I5Q79_02475	1941	646	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	553571	555601	-							I5Q79_02480	2031		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	553571	555601	-	QQR17836.1			tetratricopeptide repeat protein			I5Q79_02480	2031	676	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	555678	556232	-							I5Q79_02485	555		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	555678	556232	-	QQR17837.1			peptide deformylase			I5Q79_02485	555	184	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	556276	556692	-					ruvX		I5Q79_02490	417		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	556276	556692	-	QQR17838.1			Holliday junction resolvase RuvX	ruvX		I5Q79_02490	417	138	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	556767	557891	-							I5Q79_02495	1125		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	556767	557891	-	QQR17839.1			OmpA family protein			I5Q79_02495	1125	374	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	558059	559027	-							I5Q79_02500	969		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	558059	559027	-	QQR17840.1			PCMD domain-containing protein			I5Q79_02500	969	322	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	559053	560159	-							I5Q79_02505	1107		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	559053	560159	-	QQR17841.1			sulfotransferase			I5Q79_02505	1107	368	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	560242	561702	-					cysN		I5Q79_02510	1461		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	560242	561702	-	QQR17842.1			sulfate adenylyltransferase subunit CysN	cysN		I5Q79_02510	1461	486	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	561715	562626	-					cysD		I5Q79_02515	912		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	561715	562626	-	QQR19173.1			sulfate adenylyltransferase subunit CysD	cysD		I5Q79_02515	912	303	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	562703	563311	-					cysC		I5Q79_02520	609		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	562703	563311	-	QQR17843.1			adenylyl-sulfate kinase	cysC		I5Q79_02520	609	202	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	563327	564880	-							I5Q79_02525	1554		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	563327	564880	-	QQR17844.1			SLC13 family permease			I5Q79_02525	1554	517	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	564892	565716	-					cysQ		I5Q79_02530	825		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	564892	565716	-	QQR17845.1			3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ		I5Q79_02530	825	274	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	565967	566461	-							I5Q79_02535	495		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	565967	566461	-	QQR17846.1			SPOR domain-containing protein			I5Q79_02535	495	164	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	566894	567103	+							I5Q79_02540	210		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	566894	567103	+	QQR17847.1			YtxH domain-containing protein			I5Q79_02540	210	69	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	567136	567498	+							I5Q79_02545	363		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	567136	567498	+	QQR17848.1			phage holin family protein			I5Q79_02545	363	120	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	567502	567762	+							I5Q79_02550	261		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	567502	567762	+	QQR17849.1			hypothetical protein			I5Q79_02550	261	86	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	568246	569217	-							I5Q79_02555	972		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	568246	569217	-	QQR17850.1			class I mannose-6-phosphate isomerase			I5Q79_02555	972	323	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	569478	570575	+							I5Q79_02560	1098		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	569478	570575	+	QQR17851.1			galactose mutarotase			I5Q79_02560	1098	365	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	570627	571904	+							I5Q79_02565	1278		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	570627	571904	+	QQR17852.1			MFS transporter			I5Q79_02565	1278	425	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	571942	573096	+					galK		I5Q79_02570	1155		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	571942	573096	+	QQR17853.1			galactokinase	galK		I5Q79_02570	1155	384	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	573223	574191	-							I5Q79_02575	969		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	573223	574191	-	QQR17854.1			glycoside hydrolase family 43 protein			I5Q79_02575	969	322	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	574188	576170	-							I5Q79_02580	1983		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	574188	576170	-	QQR17855.1			carbohydrate binding domain-containing protein			I5Q79_02580	1983	660	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	576198	577739	-							I5Q79_02585	1542		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	576198	577739	-	QQR17856.1			arabinan endo-1,5-alpha-L-arabinosidase			I5Q79_02585	1542	513	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	577895	582175	+							I5Q79_02590	4281		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	577895	582175	+	QQR17857.1			response regulator			I5Q79_02590	4281	1426	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	582478	585687	+							I5Q79_02595	3210		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	582478	585687	+	QQR17858.1			TonB-dependent receptor			I5Q79_02595	3210	1069	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	585726	587477	+							I5Q79_02600	1752		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	585726	587477	+	QQR17859.1			RagB/SusD family nutrient uptake outer membrane protein			I5Q79_02600	1752	583	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	587526	589301	+							I5Q79_02605	1776		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	587526	589301	+	QQR17860.1			bacterial Ig-like domain-containing protein			I5Q79_02605	1776	591	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	589347	591275	+							I5Q79_02610	1929		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	589347	591275	+	QQR17861.1			arabinan endo-1,5-alpha-L-arabinosidase			I5Q79_02610	1929	642	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	591446	592585	+							I5Q79_02615	1140		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	591446	592585	+	QQR17862.1			galactose mutarotase			I5Q79_02615	1140	379	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	592611	594305	+							I5Q79_02620	1695		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	592611	594305	+	QQR17863.1			sodium:solute symporter			I5Q79_02620	1695	564	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	594334	595011	+							I5Q79_02625	678		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	594334	595011	+	QQR17864.1			NUDIX hydrolase			I5Q79_02625	678	225	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	595017	595700	+							I5Q79_02630	684		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	595017	595700	+	QQR17865.1			L-ribulose-5-phosphate 4-epimerase			I5Q79_02630	684	227	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	595738	597264	+					araA		I5Q79_02635	1527		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	595738	597264	+	QQR17866.1			L-arabinose isomerase	araA		I5Q79_02635	1527	508	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	597287	598885	+							I5Q79_02640	1599		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	597287	598885	+	QQR17867.1			FGGY-family carbohydrate kinase			I5Q79_02640	1599	532	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	598996	601374	+							I5Q79_02645	2379		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	598996	601374	+	QQR17868.1			glycoside hydrolase family 127 protein			I5Q79_02645	2379	792	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	601435	602979	+							I5Q79_02650	1545		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	601435	602979	+	QQR17869.1			alpha-N-arabinofuranosidase			I5Q79_02650	1545	514	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	603122	605131	+							I5Q79_02655	2010		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	603122	605131	+	QQR17870.1			transketolase			I5Q79_02655	2010	669	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	605131	605565	+					rpiB		I5Q79_02660	435		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	605131	605565	+	QQR17871.1			ribose 5-phosphate isomerase B	rpiB		I5Q79_02660	435	144	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	605638	606117	-							I5Q79_02665	480		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	605638	606117	-	QQR17872.1			DUF456 domain-containing protein			I5Q79_02665	480	159	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	606678	606959	+							I5Q79_02670	282		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	606678	606959	+	QQR17873.1			tetratricopeptide repeat protein			I5Q79_02670	282	93	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	607014	607241	+							I5Q79_02675	228		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	607014	607241	+	QQR17874.1			ferredoxin family protein			I5Q79_02675	228	75	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	607253	608335	+							I5Q79_02680	1083		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	607253	608335	+	QQR17875.1			3-methyl-2-oxobutanoate dehydrogenase subunit VorB			I5Q79_02680	1083	360	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	608343	608516	+							I5Q79_02685	174		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	608343	608516	+	QQR17876.1			hypothetical protein			I5Q79_02685	174	57	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	608529	609293	+							I5Q79_02690	765		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	608529	609293	+	QQR17877.1			2-oxoglutarate oxidoreductase			I5Q79_02690	765	254	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	609314	609856	+							I5Q79_02695	543		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	609314	609856	+	QQR17878.1			2-oxoacid:acceptor oxidoreductase family protein			I5Q79_02695	543	180	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	609978	612029	+							I5Q79_02700	2052		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	609978	612029	+	QQR17879.1			putative porin			I5Q79_02700	2052	683	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	612047	612895	+							I5Q79_02705	849		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	612047	612895	+	QQR17880.1			transporter substrate-binding domain-containing protein			I5Q79_02705	849	282	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	613344	614330	+							I5Q79_02710	987		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	613344	614330	+	QQR17881.1			Gfo/Idh/MocA family oxidoreductase			I5Q79_02710	987	328	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	614380	614850	+							I5Q79_02715	471		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	614380	614850	+	QQR17882.1			nucleoside deaminase			I5Q79_02715	471	156	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	615034	616659	-							I5Q79_02720	1626		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	615034	616659	-	QQR17883.1			outer membrane protein transport protein			I5Q79_02720	1626	541	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	616690	618021	-							I5Q79_02725	1332		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	616690	618021	-	QQR17884.1			hypothetical protein			I5Q79_02725	1332	443	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	618174	619022	+					prmA		I5Q79_02730	849		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	618174	619022	+	QQR17885.1			50S ribosomal protein L11 methyltransferase	prmA		I5Q79_02730	849	282	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	619262	620158	-							I5Q79_02735	897		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	619262	620158	-	QQR17886.1			glycoside hydrolase family 25 protein			I5Q79_02735	897	298	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	620339	621985	-							I5Q79_02740	1647		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	620339	621985	-	QQR17887.1			diphosphate--fructose-6-phosphate 1-phosphotransferase			I5Q79_02740	1647	548	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	622264	624501	+							I5Q79_02745	2238		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	622264	624501	+	QQR19174.1			ATP-dependent RecD-like DNA helicase			I5Q79_02745	2238	745	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	624525	625685	-							I5Q79_02750	1161		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	624525	625685	-	QQR19175.1			6-bladed beta-propeller			I5Q79_02750	1161	386	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	626277	627650	-							I5Q79_02755	1374		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	626277	627650	-	QQR17888.1			efflux transporter outer membrane subunit			I5Q79_02755	1374	457	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	627647	630754	-							I5Q79_02760	3108		
CDS	with_protein	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	627647	630754	-	QQR17889.1			multidrug efflux RND transporter permease subunit			I5Q79_02760	3108	1035	
gene	protein_coding	GCA_016697125.1	Primary Assembly	chromosome		CP065319.1	630758	632014	-							I5Q79_02765	1257		
