# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	947360	947503	-							I5Q90_04240	144		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	947360	947503	-	QQR09753.1			hypothetical protein			I5Q90_04240	144	47	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	948055	948483	+							I5Q90_04245	429		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	948055	948483	+	QQR09754.1			GNAT family N-acetyltransferase			I5Q90_04245	429	142	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	948934	950382	-							I5Q90_04250	1449		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	948934	950382	-	QQR09755.1			putative DNA binding domain-containing protein			I5Q90_04250	1449	482	
gene	pseudogene	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	950592	951237	+							I5Q90_04255	646		pseudo
CDS	without_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	950592	951237	+				topoisomerase C-terminal repeat-containing protein			I5Q90_04255	646		pseudo
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	951442	951678	+							I5Q90_04260	237		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	951442	951678	+	QQR09756.1			hypothetical protein			I5Q90_04260	237	78	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	951839	952312	+							I5Q90_04265	474		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	951839	952312	+	QQR10332.1			pyridoxamine 5'-phosphate oxidase family protein			I5Q90_04265	474	157	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	952313	952603	+							I5Q90_04270	291		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	952313	952603	+	QQR09757.1			nitrous oxide-stimulated promoter family protein			I5Q90_04270	291	96	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	952662	952961	-							I5Q90_04275	300		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	952662	952961	-	QQR09758.1			cupin domain-containing protein			I5Q90_04275	300	99	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	953091	953513	-							I5Q90_04280	423		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	953091	953513	-	QQR09759.1			hypothetical protein			I5Q90_04280	423	140	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	953519	955189	-					hcp		I5Q90_04285	1671		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	953519	955189	-	QQR09760.1			hydroxylamine reductase	hcp		I5Q90_04285	1671	556	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	955212	955562	-							I5Q90_04290	351		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	955212	955562	-	QQR09761.1			DUF488 family protein			I5Q90_04290	351	116	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	955961	956170	+							I5Q90_04295	210		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	955961	956170	+	QQR10333.1			hypothetical protein			I5Q90_04295	210	69	
gene	pseudogene	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	956216	956830	+							I5Q90_04300	615		pseudo
CDS	without_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	956216	956830	+				PRTRC system protein E			I5Q90_04300	615		pseudo
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	956850	957614	-							I5Q90_04305	765		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	956850	957614	-	QQR09762.1			IS5 family transposase			I5Q90_04305	765	254	
gene	pseudogene	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	957726	958178	+							I5Q90_04310	453		pseudo
CDS	without_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	957726	958178	+				PRTRC system protein E			I5Q90_04310	453		pseudo
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	958183	958404	+							I5Q90_04315	222		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	958183	958404	+	QQR09763.1			PRTRC system protein C			I5Q90_04315	222	73	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	958440	959537	+							I5Q90_04320	1098		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	958440	959537	+	QQR09764.1			hypothetical protein			I5Q90_04320	1098	365	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	959534	960238	+							I5Q90_04325	705		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	959534	960238	+	QQR09765.1			prokaryotic E2 ligase family D protein			I5Q90_04325	705	234	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	960235	961023	+							I5Q90_04330	789		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	960235	961023	+	QQR09766.1			PRTRC system ThiF family protein			I5Q90_04330	789	262	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	961123	961734	+							I5Q90_04335	612		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	961123	961734	+	QQR09767.1			TetR/AcrR family transcriptional regulator			I5Q90_04335	612	203	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	961860	962966	+							I5Q90_04340	1107		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	961860	962966	+	QQR09768.1			site-specific integrase			I5Q90_04340	1107	368	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	963042	963788	+							I5Q90_04345	747		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	963042	963788	+	QQR09769.1			BatD family protein			I5Q90_04345	747	248	
gene	pseudogene	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	963909	964397	+							I5Q90_04350	489		pseudo
CDS	without_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	963909	964397	+				DUF2004 domain-containing protein			I5Q90_04350	489		pseudo
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	964473	964904	+							I5Q90_04355	432		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	964473	964904	+	QQR09770.1			hypothetical protein			I5Q90_04355	432	143	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	965908	966255	+							I5Q90_04360	348		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	965908	966255	+	QQR09771.1			hypothetical protein			I5Q90_04360	348	115	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	966245	966595	+							I5Q90_04365	351		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	966245	966595	+	QQR09772.1			immunity 51 family protein			I5Q90_04365	351	116	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	966665	967390	+							I5Q90_04370	726		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	966665	967390	+	QQR09773.1			hypothetical protein			I5Q90_04370	726	241	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	967471	968094	+							I5Q90_04375	624		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	967471	968094	+	QQR09774.1			hypothetical protein			I5Q90_04375	624	207	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	968146	968754	+							I5Q90_04380	609		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	968146	968754	+	QQR09775.1			SMI1/KNR4 family protein			I5Q90_04380	609	202	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	968814	969449	+							I5Q90_04385	636		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	968814	969449	+	QQR09776.1			ankyrin repeat domain-containing protein			I5Q90_04385	636	211	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	969505	969852	+							I5Q90_04390	348		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	969505	969852	+	QQR09777.1			hypothetical protein			I5Q90_04390	348	115	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	969842	970192	+							I5Q90_04395	351		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	969842	970192	+	QQR09778.1			immunity 51 family protein			I5Q90_04395	351	116	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	970280	970684	+							I5Q90_04400	405		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	970280	970684	+	QQR09779.1			hypothetical protein			I5Q90_04400	405	134	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	970786	971373	+							I5Q90_04405	588		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	970786	971373	+	QQR09780.1			hypothetical protein			I5Q90_04405	588	195	
gene	pseudogene	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	971464	971979	+							I5Q90_04410	516		pseudo
CDS	without_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	971464	971979	+				hypothetical protein			I5Q90_04410	516		pseudo
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	972092	973192	+							I5Q90_04415	1101		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	972092	973192	+	QQR09781.1			ISAs1 family transposase			I5Q90_04415	1101	366	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	973505	973897	+							I5Q90_04420	393		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	973505	973897	+	QQR09782.1			DUF4377 domain-containing protein			I5Q90_04420	393	130	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	973968	974561	+							I5Q90_04425	594		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	973968	974561	+	QQR09783.1			DUF4304 domain-containing protein			I5Q90_04425	594	197	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	974588	975052	+							I5Q90_04430	465		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	974588	975052	+	QQR09784.1			hypothetical protein			I5Q90_04430	465	154	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	975104	975481	+							I5Q90_04435	378		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	975104	975481	+	QQR09785.1			hypothetical protein			I5Q90_04435	378	125	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	975552	976019	+							I5Q90_04440	468		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	975552	976019	+	QQR09786.1			hypothetical protein			I5Q90_04440	468	155	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	976046	976765	+							I5Q90_04445	720		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	976046	976765	+	QQR09787.1			hypothetical protein			I5Q90_04445	720	239	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	976784	977293	+							I5Q90_04450	510		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	976784	977293	+	QQR09788.1			DUF4375 domain-containing protein			I5Q90_04450	510	169	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	977357	979258	+							I5Q90_04455	1902		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	977357	979258	+	QQR09789.1			response regulator			I5Q90_04455	1902	633	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	979225	979635	+							I5Q90_04460	411		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	979225	979635	+	QQR09790.1			hypothetical protein			I5Q90_04460	411	136	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	979610	980926	+							I5Q90_04465	1317		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	979610	980926	+	QQR09791.1			sigma-54-dependent Fis family transcriptional regulator			I5Q90_04465	1317	438	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	981223	981636	+							I5Q90_04470	414		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	981223	981636	+	QQR09792.1			hypothetical protein			I5Q90_04470	414	137	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	981869	982168	+							I5Q90_04475	300		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	981869	982168	+	QQR09793.1			helix-turn-helix domain-containing protein			I5Q90_04475	300	99	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	982201	982494	+							I5Q90_04480	294		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	982201	982494	+	QQR09794.1			helix-turn-helix domain-containing protein			I5Q90_04480	294	97	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	982491	982802	+							I5Q90_04485	312		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	982491	982802	+	QQR09795.1			helix-turn-helix domain-containing protein			I5Q90_04485	312	103	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	982861	984183	-							I5Q90_04490	1323		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	982861	984183	-	QQR09796.1			site-specific integrase			I5Q90_04490	1323	440	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	984205	985428	-							I5Q90_04495	1224		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	984205	985428	-	QQR09797.1			site-specific integrase			I5Q90_04495	1224	407	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	985865	986077	-							I5Q90_04500	213		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	985865	986077	-	QQR09798.1			hypothetical protein			I5Q90_04500	213	70	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	986152	986757	-					prfH		I5Q90_04505	606		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	986152	986757	-	QQR09799.1			peptide chain release factor H	prfH		I5Q90_04505	606	201	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	986754	987953	-							I5Q90_04510	1200		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	986754	987953	-	QQR09800.1			RtcB family protein			I5Q90_04510	1200	399	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	987922	988245	-							I5Q90_04515	324		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	987922	988245	-	QQR09801.1			hypothetical protein			I5Q90_04515	324	107	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	988311	988490	+							I5Q90_04520	180		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	988311	988490	+	QQR10334.1			WYL domain-containing protein			I5Q90_04520	180	59	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	989076	990374	+							I5Q90_04525	1299		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	989076	990374	+	QQR10335.1			RtcB family protein			I5Q90_04525	1299	432	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	990371	990583	+							I5Q90_04530	213		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	990371	990583	+	QQR09802.1			hypothetical protein			I5Q90_04530	213	70	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	990701	991603	+							I5Q90_04535	903		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	990701	991603	+	QQR09803.1			WYL domain-containing protein			I5Q90_04535	903	300	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	991792	993081	-							I5Q90_04540	1290		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	991792	993081	-	QQR09804.1			acyloxyacyl hydrolase			I5Q90_04540	1290	429	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	993074	994036	-							I5Q90_04545	963		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	993074	994036	-	QQR09805.1			hypothetical protein			I5Q90_04545	963	320	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	994087	995487	-							I5Q90_04550	1401		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	994087	995487	-	QQR09806.1			hypothetical protein			I5Q90_04550	1401	466	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	995571	996719	-					hisB		I5Q90_04555	1149		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	995571	996719	-	QQR09807.1			bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	hisB		I5Q90_04555	1149	382	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	996779	997816	-					hisC		I5Q90_04560	1038		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	996779	997816	-	QQR09808.1			histidinol-phosphate transaminase	hisC		I5Q90_04560	1038	345	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	997833	999131	-					hisD		I5Q90_04565	1299		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	997833	999131	-	QQR09809.1			histidinol dehydrogenase	hisD		I5Q90_04565	1299	432	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	999135	1000001	-							I5Q90_04570	867		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	999135	1000001	-	QQR09810.1			ATP phosphoribosyltransferase			I5Q90_04570	867	288	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1000149	1001684	-							I5Q90_04575	1536		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1000149	1001684	-	QQR09811.1			MBOAT family protein			I5Q90_04575	1536	511	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1001728	1003029	-							I5Q90_04580	1302		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1001728	1003029	-	QQR09812.1			hypothetical protein			I5Q90_04580	1302	433	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1003013	1004515	-							I5Q90_04585	1503		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1003013	1004515	-	QQR09813.1			hypothetical protein			I5Q90_04585	1503	500	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1004499	1005578	-							I5Q90_04590	1080		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1004499	1005578	-	QQR09814.1			chorismate-binding protein			I5Q90_04590	1080	359	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1005790	1007103	-					rimO		I5Q90_04595	1314		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1005790	1007103	-	QQR09815.1			30S ribosomal protein S12 methylthiotransferase RimO	rimO		I5Q90_04595	1314	437	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1007156	1008118	-					ftsY		I5Q90_04600	963		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1007156	1008118	-	QQR09816.1			signal recognition particle-docking protein FtsY	ftsY		I5Q90_04600	963	320	
gene	tRNA	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1008235	1008306	-							I5Q90_04605	72		
tRNA		GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1008235	1008306	-				tRNA-Met			I5Q90_04605	72		anticodon=CAT
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1008539	1009237	+							I5Q90_04610	699		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1008539	1009237	+	QQR09817.1			outer membrane beta-barrel protein			I5Q90_04610	699	232	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1009361	1010308	-							I5Q90_04615	948		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1009361	1010308	-	QQR09818.1			hypothetical protein			I5Q90_04615	948	315	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1010313	1010774	-							I5Q90_04620	462		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1010313	1010774	-	QQR09819.1			T9SS type A sorting domain-containing protein			I5Q90_04620	462	153	
gene	tmRNA	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1010955	1011354	+					ssrA		I5Q90_04625	400		
tmRNA		GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1010955	1011354	+				transfer-messenger RNA	ssrA		I5Q90_04625	400		
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1011865	1012101	+							I5Q90_04630	237		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1011865	1012101	+	QQR09820.1			hypothetical protein			I5Q90_04630	237	78	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1012279	1013061	-							I5Q90_04635	783		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1012279	1013061	-	QQR09821.1			ATP-binding protein			I5Q90_04635	783	260	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1013099	1014691	-							I5Q90_04640	1593		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1013099	1014691	-	QQR10336.1			IS21 family transposase			I5Q90_04640	1593	530	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1015644	1016348	-							I5Q90_04645	705		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1015644	1016348	-	QQR09822.1			RloB domain-containing protein			I5Q90_04645	705	234	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1016353	1017552	-							I5Q90_04650	1200		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1016353	1017552	-	QQR09823.1			ATP-binding protein			I5Q90_04650	1200	399	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1017899	1019491	+							I5Q90_04655	1593		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1017899	1019491	+	QQR10337.1			IS21 family transposase			I5Q90_04655	1593	530	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1019529	1020311	+							I5Q90_04660	783		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1019529	1020311	+	QQR09824.1			ATP-binding protein			I5Q90_04660	783	260	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1020335	1021561	-							I5Q90_04665	1227		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1020335	1021561	-	QQR09825.1			transposase			I5Q90_04665	1227	408	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1021876	1022325	-							I5Q90_04670	450		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1021876	1022325	-	QQR09826.1			PcfK-like family protein			I5Q90_04670	450	149	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1022337	1022549	-							I5Q90_04675	213		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1022337	1022549	-	QQR09827.1			hypothetical protein			I5Q90_04675	213	70	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1023323	1024054	+							I5Q90_04680	732		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1023323	1024054	+	QQR09828.1			hypothetical protein			I5Q90_04680	732	243	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1024051	1025019	+							I5Q90_04685	969		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1024051	1025019	+	QQR09829.1			nucleotidyl transferase AbiEii/AbiGii toxin family protein			I5Q90_04685	969	322	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1025772	1026086	+							I5Q90_04690	315		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1025772	1026086	+	QQR09830.1			transposase			I5Q90_04690	315	104	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1026441	1027823	-							I5Q90_04695	1383		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1026441	1027823	-	QQR09831.1			DDE transposase			I5Q90_04695	1383	460	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1028358	1028915	+							I5Q90_04700	558		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1028358	1028915	+	QQR09832.1			DUF4840 domain-containing protein			I5Q90_04700	558	185	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1028932	1029813	+							I5Q90_04705	882		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1028932	1029813	+	QQR09833.1			DUF4377 domain-containing protein			I5Q90_04705	882	293	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1029835	1030263	+							I5Q90_04710	429		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1029835	1030263	+	QQR09834.1			DUF2867 domain-containing protein			I5Q90_04710	429	142	
gene	pseudogene	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1030258	1030578	-							I5Q90_04715	321		pseudo
CDS	without_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1030258	1030578	-				mobilization protein			I5Q90_04715	321		pseudo
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1031010	1032536	+							I5Q90_04720	1527		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1031010	1032536	+	QQR09835.1			hypothetical protein			I5Q90_04720	1527	508	
gene	protein_coding	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1032625	1032915	-							I5Q90_04725	291		
CDS	with_protein	GCA_016696845.1	Primary Assembly	chromosome		CP065316.1	1032625	1032915	-	QQR09836.1			hypothetical protein			I5Q90_04725	291	96	
