# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	605447	606463	-	QQR12630.1			LacI family DNA-binding transcriptional regulator			I5Q89_02815	1017	338	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	606649	608484	-					lepA		I5Q89_02820	1836		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	606649	608484	-	QQR12631.1			elongation factor 4	lepA		I5Q89_02820	1836	611	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	608731	609951	+							I5Q89_02825	1221		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	608731	609951	+	QQR12632.1			GNAT family N-acetyltransferase			I5Q89_02825	1221	406	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	609975	610463	+							I5Q89_02830	489		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	609975	610463	+	QQR12633.1			nucleoside 2-deoxyribosyltransferase			I5Q89_02830	489	162	
gene	pseudogene	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	610973	612363	-							I5Q89_02835	1391		pseudo
CDS	without_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	610973	612363	-				acyl--CoA ligase			I5Q89_02835	1391		pseudo
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	612375	613655	-							I5Q89_02840	1281		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	612375	613655	-	QQR12634.1			ABC transporter permease			I5Q89_02840	1281	426	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	613661	614590	-							I5Q89_02845	930		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	613661	614590	-	QQR12635.1			ABC transporter ATP-binding protein			I5Q89_02845	930	309	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	614622	616124	-							I5Q89_02850	1503		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	614622	616124	-	QQR12636.1			AMP-binding protein			I5Q89_02850	1503	500	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	616136	617530	-							I5Q89_02855	1395		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	616136	617530	-	QQR12637.1			phenylacetate--CoA ligase family protein			I5Q89_02855	1395	464	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	617683	618921	-							I5Q89_02860	1239		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	617683	618921	-	QQR13419.1			GntP family permease			I5Q89_02860	1239	412	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	620054	622660	-					clpB		I5Q89_02865	2607		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	620054	622660	-	QQR12638.1			ATP-dependent chaperone ClpB	clpB		I5Q89_02865	2607	868	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	622931	623302	-							I5Q89_02870	372		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	622931	623302	-	QQR12639.1			DoxX family protein			I5Q89_02870	372	123	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	623486	624781	-					purB		I5Q89_02875	1296		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	623486	624781	-	QQR12640.1			adenylosuccinate lyase	purB		I5Q89_02875	1296	431	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	624824	625939	-					purK		I5Q89_02880	1116		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	624824	625939	-	QQR12641.1			5-(carboxyamino)imidazole ribonucleotide synthase	purK		I5Q89_02880	1116	371	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	626267	627586	-							I5Q89_02885	1320		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	626267	627586	-	QQR12642.1			purine permease			I5Q89_02885	1320	439	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	627589	628170	-							I5Q89_02890	582		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	627589	628170	-	QQR12643.1			xanthine phosphoribosyltransferase			I5Q89_02890	582	193	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	628569	629255	-							I5Q89_02895	687		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	628569	629255	-	QQR12644.1			hydrolase			I5Q89_02895	687	228	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	629275	629916	-							I5Q89_02900	642		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	629275	629916	-	QQR12645.1			glycoside hydrolase family 73 protein			I5Q89_02900	642	213	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	630016	630195	-							I5Q89_02905	180		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	630016	630195	-	QQR13420.1			hypothetical protein			I5Q89_02905	180	59	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	630255	630779	-							I5Q89_02910	525		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	630255	630779	-	QQR12646.1			hypothetical protein			I5Q89_02910	525	174	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	630946	631905	+							I5Q89_02915	960		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	630946	631905	+	QQR12647.1			Gfo/Idh/MocA family oxidoreductase			I5Q89_02915	960	319	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	631953	633305	-					asnS		I5Q89_02920	1353		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	631953	633305	-	QQR12648.1			asparagine--tRNA ligase	asnS		I5Q89_02920	1353	450	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	633322	634521	-							I5Q89_02925	1200		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	633322	634521	-	QQR12649.1			pyridoxal phosphate-dependent aminotransferase			I5Q89_02925	1200	399	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	634560	635078	-							I5Q89_02930	519		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	634560	635078	-	QQR12650.1			DUF5590 domain-containing protein			I5Q89_02930	519	172	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	635154	637943	-							I5Q89_02935	2790		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	635154	637943	-	QQR12651.1			ATP-dependent DNA helicase DinG			I5Q89_02935	2790	929	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	638124	639500	-							I5Q89_02940	1377		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	638124	639500	-	QQR12652.1			hypothetical protein			I5Q89_02940	1377	458	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	639719	641176	-							I5Q89_02945	1458		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	639719	641176	-	QQR12653.1			amino acid permease			I5Q89_02945	1458	485	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	641388	645743	-							I5Q89_02950	4356		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	641388	645743	-	QQR12654.1			PolC-type DNA polymerase III			I5Q89_02950	4356	1451	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	645994	647712	-							I5Q89_02955	1719		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	645994	647712	-	QQR12655.1			proline--tRNA ligase			I5Q89_02955	1719	572	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	647784	649052	-					rseP		I5Q89_02960	1269		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	647784	649052	-	QQR12656.1			RIP metalloprotease RseP	rseP		I5Q89_02960	1269	422	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	649469	650248	+							I5Q89_02965	780		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	649469	650248	+	QQR12657.1			SDR family oxidoreductase			I5Q89_02965	780	259	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	650333	650935	+							I5Q89_02970	603		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	650333	650935	+	QQR12658.1			hypothetical protein			I5Q89_02970	603	200	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	651287	653461	-							I5Q89_02975	2175		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	651287	653461	-	QQR13421.1			ATP-binding protein			I5Q89_02975	2175	724	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	653476	654750	-							I5Q89_02980	1275		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	653476	654750	-	QQR12659.1			methyltransferase			I5Q89_02980	1275	424	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	655525	656919	-					sufB		I5Q89_02985	1395		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	655525	656919	-	QQR12660.1			Fe-S cluster assembly protein SufB	sufB		I5Q89_02985	1395	464	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	656938	657405	-							I5Q89_02990	468		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	656938	657405	-	QQR12661.1			SUF system NifU family Fe-S cluster assembly protein			I5Q89_02990	468	155	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	657392	658624	-							I5Q89_02995	1233		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	657392	658624	-	QQR13422.1			cysteine desulfurase			I5Q89_02995	1233	410	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	658624	659910	-					sufD		I5Q89_03000	1287		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	658624	659910	-	QQR12662.1			Fe-S cluster assembly protein SufD	sufD		I5Q89_03000	1287	428	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	659925	660695	-					sufC		I5Q89_03005	771		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	659925	660695	-	QQR12663.1			Fe-S cluster assembly ATPase SufC	sufC		I5Q89_03005	771	256	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	661065	661622	-					frr		I5Q89_03010	558		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	661065	661622	-	QQR12664.1			ribosome recycling factor	frr		I5Q89_03010	558	185	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	661626	662348	-							I5Q89_03015	723		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	661626	662348	-	QQR13423.1			UMP kinase			I5Q89_03015	723	240	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	662609	663490	-							I5Q89_03020	882		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	662609	663490	-	QQR12665.1			elongation factor Ts			I5Q89_03020	882	293	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	663596	664381	-					rpsB		I5Q89_03025	786		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	663596	664381	-	QQR12666.1			30S ribosomal protein S2	rpsB		I5Q89_03025	786	261	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	664565	665002	-							I5Q89_03030	438		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	664565	665002	-	QQR12667.1			GNAT family N-acetyltransferase			I5Q89_03030	438	145	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	665022	665798	-							I5Q89_03035	777		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	665022	665798	-	QQR12668.1			RNA methyltransferase			I5Q89_03035	777	258	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	665905	666180	+							I5Q89_03040	276		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	665905	666180	+	QQR12669.1			acylphosphatase			I5Q89_03040	276	91	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	666347	667279	+					yidC		I5Q89_03045	933		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	666347	667279	+	QQR12670.1			membrane protein insertase YidC	yidC		I5Q89_03045	933	310	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	667313	667504	-							I5Q89_03050	192		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	667313	667504	-	QQR12671.1			hypothetical protein			I5Q89_03050	192	63	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	667544	669628	-							I5Q89_03055	2085		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	667544	669628	-	QQR12672.1			glycine--tRNA ligase subunit beta			I5Q89_03055	2085	694	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	669630	670538	-					glyQ		I5Q89_03060	909		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	669630	670538	-	QQR12673.1			glycine--tRNA ligase subunit alpha	glyQ		I5Q89_03060	909	302	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	671274	672062	-					recO		I5Q89_03065	789		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	671274	672062	-	QQR12674.1			DNA repair protein RecO	recO		I5Q89_03065	789	262	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	672145	673047	-					era		I5Q89_03070	903		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	672145	673047	-	QQR12675.1			GTPase Era	era		I5Q89_03070	903	300	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	673061	673462	-							I5Q89_03075	402		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	673061	673462	-	QQR13424.1			diacylglycerol kinase family protein			I5Q89_03075	402	133	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	673446	673925	-					ybeY		I5Q89_03080	480		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	673446	673925	-	QQR12676.1			rRNA maturation RNase YbeY	ybeY		I5Q89_03080	480	159	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	673925	676123	-							I5Q89_03085	2199		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	673925	676123	-	QQR12677.1			HDIG domain-containing protein			I5Q89_03085	2199	732	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	676152	677174	-							I5Q89_03090	1023		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	676152	677174	-	QQR12678.1			PhoH family protein			I5Q89_03090	1023	340	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	677309	677758	-							I5Q89_03095	450		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	677309	677758	-	QQR12679.1			GatB/YqeY domain-containing protein			I5Q89_03095	450	149	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	677784	677960	-							I5Q89_03100	177		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	677784	677960	-	QQR12680.1			30S ribosomal protein S21			I5Q89_03100	177	58	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	678126	678566	-							I5Q89_03105	441		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	678126	678566	-	QQR12681.1			transcriptional repressor			I5Q89_03105	441	146	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	678665	679522	+							I5Q89_03110	858		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	678665	679522	+	QQR12682.1			kinase/pyrophosphorylase			I5Q89_03110	858	285	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	679565	680428	-							I5Q89_03115	864		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	679565	680428	-	QQR12683.1			homoserine kinase			I5Q89_03115	864	287	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	680425	681480	-							I5Q89_03120	1056		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	680425	681480	-	QQR12684.1			threonine synthase			I5Q89_03120	1056	351	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	681483	682775	-							I5Q89_03125	1293		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	681483	682775	-	QQR12685.1			homoserine dehydrogenase			I5Q89_03125	1293	430	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	682827	683135	-							I5Q89_03130	309		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	682827	683135	-	QQR12686.1			winged helix-turn-helix transcriptional regulator			I5Q89_03130	309	102	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	683252	684034	-					proC		I5Q89_03135	783		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	683252	684034	-	QQR12687.1			pyrroline-5-carboxylate reductase	proC		I5Q89_03135	783	260	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	684141	685865	-							I5Q89_03140	1725		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	684141	685865	-	QQR12688.1			phospho-sugar mutase			I5Q89_03140	1725	574	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	685986	687437	-							I5Q89_03145	1452		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	685986	687437	-	QQR12689.1			PLP-dependent aminotransferase family protein			I5Q89_03145	1452	483	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	687572	688600	-							I5Q89_03150	1029		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	687572	688600	-	QQR12690.1			hypothetical protein			I5Q89_03150	1029	342	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	688597	688929	-							I5Q89_03155	333		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	688597	688929	-	QQR12691.1			helix-turn-helix transcriptional regulator			I5Q89_03155	333	110	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	689091	690068	-					guaC		I5Q89_03160	978		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	689091	690068	-	QQR12692.1			GMP reductase	guaC		I5Q89_03160	978	325	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	690210	691541	-							I5Q89_03165	1332		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	690210	691541	-	QQR12693.1			purine permease			I5Q89_03165	1332	443	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	691545	692930	-					guaD		I5Q89_03170	1386		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	691545	692930	-	QQR12694.1			guanine deaminase	guaD		I5Q89_03170	1386	461	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	693150	693776	+							I5Q89_03175	627		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	693150	693776	+	QQR12695.1			MBL fold metallo-hydrolase			I5Q89_03175	627	208	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	693817	694521	+							I5Q89_03180	705		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	693817	694521	+	QQR12696.1			histidine phosphatase family protein			I5Q89_03180	705	234	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	694577	695425	-							I5Q89_03185	849		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	694577	695425	-	QQR12697.1			MurR/RpiR family transcriptional regulator			I5Q89_03185	849	282	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	695512	696966	-							I5Q89_03190	1455		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	695512	696966	-	QQR12698.1			PTS transporter subunit EIIC			I5Q89_03190	1455	484	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	696989	697879	-					murQ		I5Q89_03195	891		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	696989	697879	-	QQR12699.1			N-acetylmuramic acid 6-phosphate etherase	murQ		I5Q89_03195	891	296	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	697854	698963	-							I5Q89_03200	1110		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	697854	698963	-	QQR12700.1			DUF871 domain-containing protein			I5Q89_03200	1110	369	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	699260	699820	-							I5Q89_03205	561		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	699260	699820	-	QQR12701.1			PTS glucose transporter subunit IIA			I5Q89_03205	561	186	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	699936	700766	+							I5Q89_03210	831		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	699936	700766	+	QQR12702.1			undecaprenyl-diphosphate phosphatase			I5Q89_03210	831	276	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	700805	701590	-							I5Q89_03215	786		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	700805	701590	-	QQR12703.1			ChbG/HpnK family deacetylase			I5Q89_03215	786	261	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	701610	702233	-							I5Q89_03220	624		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	701610	702233	-	QQR12704.1			DUF47 family protein			I5Q89_03220	624	207	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	702246	703280	-							I5Q89_03225	1035		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	702246	703280	-	QQR12705.1			inorganic phosphate transporter			I5Q89_03225	1035	344	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	703491	703742	+							I5Q89_03230	252		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	703491	703742	+	QQR12706.1			30S ribosomal protein S20			I5Q89_03230	252	83	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	703829	704386	-							I5Q89_03235	558		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	703829	704386	-	QQR12707.1			acyl-CoA thioesterase			I5Q89_03235	558	185	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	704555	705496	+							I5Q89_03240	942		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	704555	705496	+	QQR12708.1			ketopantoate reductase family protein			I5Q89_03240	942	313	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	705548	706576	-					holA		I5Q89_03245	1029		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	705548	706576	-	QQR12709.1			DNA polymerase III subunit delta	holA		I5Q89_03245	1029	342	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	706634	708898	-							I5Q89_03250	2265		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	706634	708898	-	QQR13425.1			DNA internalization-related competence protein ComEC/Rec2			I5Q89_03250	2265	754	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	708933	709436	-							I5Q89_03255	504		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	708933	709436	-	QQR12710.1			ComE operon protein 2			I5Q89_03255	504	167	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	709559	710236	-							I5Q89_03260	678		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	709559	710236	-	QQR12711.1			helix-hairpin-helix domain-containing protein			I5Q89_03260	678	225	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	710299	711369	-							I5Q89_03265	1071		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	710299	711369	-	QQR12712.1			PDZ domain-containing protein			I5Q89_03265	1071	356	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	711356	711847	-					coaD		I5Q89_03270	492		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	711356	711847	-	QQR12713.1			pantetheine-phosphate adenylyltransferase	coaD		I5Q89_03270	492	163	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	711849	712442	-					rsmD		I5Q89_03275	594		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	711849	712442	-	QQR13426.1			16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		I5Q89_03275	594	197	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	712502	712852	-							I5Q89_03280	351		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	712502	712852	-	QQR12714.1			YlbG family protein			I5Q89_03280	351	116	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	712842	713276	-							I5Q89_03285	435		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	712842	713276	-	QQR12715.1			YlbF family regulator			I5Q89_03285	435	144	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	713273	714397	-							I5Q89_03290	1125		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	713273	714397	-	QQR12716.1			hypothetical protein			I5Q89_03290	1125	374	
gene	protein_coding	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	714414	717842	-							I5Q89_03295	3429		
CDS	with_protein	GCA_016696825.1	Primary Assembly	chromosome		CP065317.1	714414	717842	-	QQR12717.1			pyruvate carboxylase			I5Q89_03295	3429	1142	
