# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	560291	566212	+							I5Q88_02360	5922		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	560291	566212	+	QQQ90689.1			cadherin-like domain-containing protein			I5Q88_02360	5922	1973	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	566196	567434	+							I5Q88_02365	1239		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	566196	567434	+	QQQ90690.1			MoxR family ATPase			I5Q88_02365	1239	412	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	567436	568617	+							I5Q88_02370	1182		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	567436	568617	+	QQQ90691.1			DUF58 domain-containing protein			I5Q88_02370	1182	393	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	568614	571103	+							I5Q88_02375	2490		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	568614	571103	+	QQQ90692.1			transglutaminase domain-containing protein			I5Q88_02375	2490	829	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	571370	571990	+							I5Q88_02380	621		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	571370	571990	+	QQQ90693.1			hypothetical protein			I5Q88_02380	621	206	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	572005	572619	-							I5Q88_02385	615		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	572005	572619	-	QQQ90694.1			FHA domain-containing protein			I5Q88_02385	615	204	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	572751	576788	-							I5Q88_02390	4038		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	572751	576788	-	QQQ90695.1			DNA-directed RNA polymerase subunit beta'			I5Q88_02390	4038	1345	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	576849	580409	-					rpoB		I5Q88_02395	3561		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	576849	580409	-	QQQ90696.1			DNA-directed RNA polymerase subunit beta	rpoB		I5Q88_02395	3561	1186	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	580643	581308	-							I5Q88_02400	666		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	580643	581308	-	QQQ90697.1			hypothetical protein			I5Q88_02400	666	221	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	581372	582361	-							I5Q88_02405	990		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	581372	582361	-	QQQ90698.1			A/G-specific adenine glycosylase			I5Q88_02405	990	329	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	582435	583106	+							I5Q88_02410	672		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	582435	583106	+	QQQ90699.1			tRNA (cytidine(34)-2'-O)-methyltransferase			I5Q88_02410	672	223	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	583230	584594	-							I5Q88_02415	1365		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	583230	584594	-	QQQ90700.1			PFL family protein			I5Q88_02415	1365	454	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	584640	584912	-							I5Q88_02420	273		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	584640	584912	-	QQQ90701.1			ACT domain-containing protein			I5Q88_02420	273	90	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	585037	585885	-							I5Q88_02425	849		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	585037	585885	-	QQQ91005.1			class C sortase			I5Q88_02425	849	282	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	586162	587412	-					galK		I5Q88_02430	1251		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	586162	587412	-	QQQ90702.1			galactokinase	galK		I5Q88_02430	1251	416	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	587487	588767	-					galT		I5Q88_02435	1281		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	587487	588767	-	QQQ90703.1			galactose-1-phosphate uridylyltransferase	galT		I5Q88_02435	1281	426	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	588767	589570	-							I5Q88_02440	804		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	588767	589570	-	QQQ90704.1			DeoR/GlpR transcriptional regulator			I5Q88_02440	804	267	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	589815	590741	-							I5Q88_02445	927		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	589815	590741	-	QQQ90705.1			polyprenol monophosphomannose synthase			I5Q88_02445	927	308	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	590897	592048	+							I5Q88_02450	1152		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	590897	592048	+	QQQ90706.1			quinone-dependent dihydroorotate dehydrogenase			I5Q88_02450	1152	383	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	592474	593604	-							I5Q88_02455	1131		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	592474	593604	-	QQQ90707.1			NADH:flavin oxidoreductase/NADH oxidase			I5Q88_02455	1131	376	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	594157	596379	-							I5Q88_02460	2223		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	594157	596379	-	QQQ90708.1			penicillin-binding protein			I5Q88_02460	2223	740	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	596511	597236	-							I5Q88_02465	726		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	596511	597236	-	QQQ91006.1			Crp/Fnr family transcriptional regulator			I5Q88_02465	726	241	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	597312	598475	-							I5Q88_02470	1164		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	597312	598475	-	QQQ90709.1			lipoate--protein ligase family protein			I5Q88_02470	1164	387	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	598573	599037	-							I5Q88_02475	465		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	598573	599037	-	QQQ90710.1			NINE protein			I5Q88_02475	465	154	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	599728	600768	-							I5Q88_02480	1041		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	599728	600768	-	QQQ90711.1			3-isopropylmalate dehydrogenase			I5Q88_02480	1041	346	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	600936	603329	-							I5Q88_02485	2394		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	600936	603329	-	QQQ91007.1			S9 family peptidase			I5Q88_02485	2394	797	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	603553	605064	-							I5Q88_02490	1512		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	603553	605064	-	QQQ90712.1			DUF2183 domain-containing protein			I5Q88_02490	1512	503	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	605121	605531	-					gcvH		I5Q88_02495	411		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	605121	605531	-	QQQ90713.1			glycine cleavage system protein GcvH	gcvH		I5Q88_02495	411	136	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	605595	606704	-					nudC		I5Q88_02500	1110		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	605595	606704	-	QQQ90714.1			NAD(+) diphosphatase	nudC		I5Q88_02500	1110	369	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	606704	607630	-							I5Q88_02505	927		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	606704	607630	-	QQQ90715.1			alpha/beta hydrolase			I5Q88_02505	927	308	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	607710	608333	-							I5Q88_02510	624		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	607710	608333	-	QQQ90716.1			NUDIX hydrolase family protein			I5Q88_02510	624	207	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	608510	608905	+					trxA		I5Q88_02515	396		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	608510	608905	+	QQQ90717.1			thioredoxin	trxA		I5Q88_02515	396	131	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	609178	610230	+							I5Q88_02520	1053		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	609178	610230	+	QQQ90718.1			G5 domain-containing protein			I5Q88_02520	1053	350	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	610505	612115	-							I5Q88_02525	1611		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	610505	612115	-	QQQ90719.1			sugar transferase			I5Q88_02525	1611	536	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	612379	612828	-							I5Q88_02530	450		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	612379	612828	-	QQQ90720.1			hypothetical protein			I5Q88_02530	450	149	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	613064	614731	-							I5Q88_02535	1668		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	613064	614731	-	QQQ91008.1			DUF4012 domain-containing protein			I5Q88_02535	1668	555	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	615040	616098	-					rfbB		I5Q88_02540	1059		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	615040	616098	-	QQQ90721.1			dTDP-glucose 4,6-dehydratase	rfbB		I5Q88_02540	1059	352	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	616167	616988	+							I5Q88_02545	822		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	616167	616988	+	QQQ90722.1			DUF4422 domain-containing protein			I5Q88_02545	822	273	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	616985	617596	-							I5Q88_02550	612		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	616985	617596	-	QQQ90723.1			NUDIX hydrolase			I5Q88_02550	612	203	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	617642	619216	-							I5Q88_02555	1575		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	617642	619216	-	QQQ90724.1			hypothetical protein			I5Q88_02555	1575	524	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	619282	620529	-							I5Q88_02560	1248		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	619282	620529	-	QQQ90725.1			nucleotide sugar dehydrogenase			I5Q88_02560	1248	415	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	620619	622154	-							I5Q88_02565	1536		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	620619	622154	-	QQQ90726.1			sugar transferase			I5Q88_02565	1536	511	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	622430	622759	+							I5Q88_02570	330		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	622430	622759	+	QQQ90727.1			hypothetical protein			I5Q88_02570	330	109	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	622838	624562	+							I5Q88_02575	1725		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	622838	624562	+	QQQ90728.1			multidrug efflux MFS transporter			I5Q88_02575	1725	574	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	624700	626058	-							I5Q88_02580	1359		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	624700	626058	-	QQQ90729.1			Nramp family divalent metal transporter			I5Q88_02580	1359	452	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	626162	626914	-							I5Q88_02585	753		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	626162	626914	-	QQQ90730.1			HNH endonuclease			I5Q88_02585	753	250	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	626954	628012	-							I5Q88_02590	1059		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	626954	628012	-	QQQ91009.1			LacI family DNA-binding transcriptional regulator			I5Q88_02590	1059	352	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	628059	630149	-							I5Q88_02595	2091		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	628059	630149	-	QQQ90731.1			beta-galactosidase			I5Q88_02595	2091	696	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	630263	631252	-							I5Q88_02600	990		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	630263	631252	-	QQQ90732.1			carbohydrate ABC transporter permease			I5Q88_02600	990	329	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	631249	632124	-							I5Q88_02605	876		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	631249	632124	-	QQQ91010.1			sugar ABC transporter permease			I5Q88_02605	876	291	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	632206	633564	-							I5Q88_02610	1359		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	632206	633564	-	QQQ90733.1			sugar ABC transporter substrate-binding protein			I5Q88_02610	1359	452	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	633904	634779	+					pdxS		I5Q88_02615	876		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	633904	634779	+	QQQ90734.1			pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS		I5Q88_02615	876	291	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	634806	635456	+					pdxT		I5Q88_02620	651		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	634806	635456	+	QQQ90735.1			pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		I5Q88_02620	651	216	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	635802	638063	+							I5Q88_02625	2262		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	635802	638063	+	QQQ91011.1			LTA synthase family protein			I5Q88_02625	2262	753	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	638237	639463	-							I5Q88_02630	1227		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	638237	639463	-	QQQ90736.1			acyltransferase			I5Q88_02630	1227	408	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	639509	640615	-							I5Q88_02635	1107		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	639509	640615	-	QQQ90737.1			glycosyltransferase			I5Q88_02635	1107	368	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	640615	642003	-							I5Q88_02640	1389		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	640615	642003	-	QQQ90738.1			lipopolysaccharide biosynthesis protein			I5Q88_02640	1389	462	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	642158	643189	-							I5Q88_02645	1032		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	642158	643189	-	QQQ90739.1			glycosyltransferase			I5Q88_02645	1032	343	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	643201	644181	-							I5Q88_02650	981		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	643201	644181	-	QQQ90740.1			hypothetical protein			I5Q88_02650	981	326	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	644189	645187	-							I5Q88_02655	999		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	644189	645187	-	QQQ90741.1			glycosyltransferase			I5Q88_02655	999	332	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	645250	646161	-							I5Q88_02660	912		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	645250	646161	-	QQQ90742.1			hypothetical protein			I5Q88_02660	912	303	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	646184	647398	-							I5Q88_02665	1215		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	646184	647398	-	QQQ90743.1			EpsG family protein			I5Q88_02665	1215	404	
gene	pseudogene	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	648200	648853	+							I5Q88_02670	654		pseudo
CDS	without_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	648200	648853	+				pyridoxal 5'-phosphate synthase lyase subunit PdxS			I5Q88_02670	654		pseudo
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	648880	649533	+					pdxT		I5Q88_02675	654		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	648880	649533	+	QQQ90744.1			pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		I5Q88_02675	654	217	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	649818	650258	+							I5Q88_02680	441		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	649818	650258	+	QQQ90745.1			hypothetical protein			I5Q88_02680	441	146	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	650534	651040	+							I5Q88_02685	507		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	650534	651040	+	QQQ90746.1			hypothetical protein			I5Q88_02685	507	168	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	651178	651738	+							I5Q88_02690	561		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	651178	651738	+	QQQ90747.1			UDP-N-acetylglucosamine--LPS N-acetylglucosamine transferase			I5Q88_02690	561	186	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	651752	652264	+							I5Q88_02695	513		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	651752	652264	+	QQQ90748.1			multidrug MFS transporter			I5Q88_02695	513	170	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	652269	653393	+							I5Q88_02700	1125		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	652269	653393	+	QQQ90749.1			polysaccharide pyruvyl transferase family protein			I5Q88_02700	1125	374	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	653414	654436	+							I5Q88_02705	1023		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	653414	654436	+	QQQ90750.1			nitroreductase family protein			I5Q88_02705	1023	340	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	654481	655605	+							I5Q88_02710	1125		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	654481	655605	+	QQQ90751.1			glycosyltransferase family 1 protein			I5Q88_02710	1125	374	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	655711	657489	+							I5Q88_02715	1779		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	655711	657489	+	QQQ90752.1			phosphotransferase			I5Q88_02715	1779	592	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	657535	658974	+							I5Q88_02720	1440		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	657535	658974	+	QQQ90753.1			DMT family transporter			I5Q88_02720	1440	479	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	659042	660256	-							I5Q88_02725	1215		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	659042	660256	-	QQQ90754.1			polysaccharide biosynthesis C-terminal domain-containing protein			I5Q88_02725	1215	404	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	660281	660424	-							I5Q88_02730	144		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	660281	660424	-	QQQ90755.1			oligosaccharide flippase family protein			I5Q88_02730	144	47	
gene	pseudogene	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	660673	661753	+							I5Q88_02735	1081		pseudo
CDS	without_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	660673	661753	+				IS256 family transposase			I5Q88_02735	1081		pseudo
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	661783	661935	+							I5Q88_02740	153		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	661783	661935	+	QQQ90756.1			hypothetical protein			I5Q88_02740	153	50	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	662254	663159	-							I5Q88_02745	906		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	662254	663159	-	QQQ90757.1			glycosyltransferase family 2 protein			I5Q88_02745	906	301	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	663322	665214	-					glmS		I5Q88_02750	1893		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	663322	665214	-	QQQ90758.1			glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		I5Q88_02750	1893	630	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	665259	666395	-							I5Q88_02755	1137		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	665259	666395	-	QQQ90759.1			IS1249 family transposase			I5Q88_02755	1137	378	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	666642	667907	+							I5Q88_02760	1266		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	666642	667907	+	QQQ90760.1			acyltransferase			I5Q88_02760	1266	421	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	668026	669273	+							I5Q88_02765	1248		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	668026	669273	+	QQQ91012.1			IS30 family transposase			I5Q88_02765	1248	415	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	669870	670163	+							I5Q88_02770	294		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	669870	670163	+	QQQ91013.1			hypothetical protein			I5Q88_02770	294	97	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	670211	671638	-							I5Q88_02775	1428		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	670211	671638	-	QQQ90761.1			flippase			I5Q88_02775	1428	475	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	671699	672565	-							I5Q88_02780	867		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	671699	672565	-	QQQ90762.1			LicD family protein			I5Q88_02780	867	288	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	672590	673612	-							I5Q88_02785	1023		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	672590	673612	-	QQQ90763.1			glycosyltransferase family 2 protein			I5Q88_02785	1023	340	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	673649	674866	-							I5Q88_02790	1218		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	673649	674866	-	QQQ90764.1			hypothetical protein			I5Q88_02790	1218	405	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	674856	675767	-							I5Q88_02795	912		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	674856	675767	-	QQQ90765.1			glycosyltransferase family 2 protein			I5Q88_02795	912	303	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	675918	677810	-					glmS		I5Q88_02800	1893		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	675918	677810	-	QQQ90766.1			glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		I5Q88_02800	1893	630	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	677877	681512	-							I5Q88_02805	3636		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	677877	681512	-	QQQ90767.1			ATP-binding cassette domain-containing protein			I5Q88_02805	3636	1211	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	681766	683586	+							I5Q88_02810	1821		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	681766	683586	+	QQQ90768.1			long-chain fatty acid--CoA ligase			I5Q88_02810	1821	606	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	683657	685045	-					maf		I5Q88_02815	1389		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	683657	685045	-	QQQ90769.1			septum formation protein Maf	maf		I5Q88_02815	1389	462	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	685225	685791	+							I5Q88_02820	567		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	685225	685791	+	QQQ90770.1			low molecular weight phosphatase family protein			I5Q88_02820	567	188	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	685872	687701	-							I5Q88_02825	1830		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	685872	687701	-	QQQ90771.1			DUF4012 domain-containing protein			I5Q88_02825	1830	609	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	687767	689239	-							I5Q88_02830	1473		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	687767	689239	-	QQQ90772.1			polysaccharide biosynthesis tyrosine autokinase			I5Q88_02830	1473	490	
gene	protein_coding	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	690229	690417	-							I5Q88_02835	189		
CDS	with_protein	GCA_016696725.1	Primary Assembly	chromosome		CP065311.1	690229	690417	-	QQQ90773.1			hypothetical protein			I5Q88_02835	189	62	
