# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	795296	796216	-							I5Q86_03940	921		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	795296	796216	-	QQQ93946.1			magnesium and cobalt transporter CorA			I5Q86_03940	921	306	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	796334	798580	-							I5Q86_03945	2247		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	796334	798580	-	QQQ93947.1			DNA topoisomerase 4 subunit A			I5Q86_03945	2247	748	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	798591	800513	-							I5Q86_03950	1923		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	798591	800513	-	QQQ93948.1			DNA gyrase subunit B			I5Q86_03950	1923	640	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	800549	801376	-							I5Q86_03955	828		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	800549	801376	-	QQQ93949.1			Cof-type HAD-IIB family hydrolase			I5Q86_03955	828	275	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	801425	801961	-							I5Q86_03960	537		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	801425	801961	-	QQQ93950.1			phosphatase PAP2 family protein			I5Q86_03960	537	178	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	802124	804052	-							I5Q86_03965	1929		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	802124	804052	-	QQQ93951.1			molybdopterin biosynthesis protein			I5Q86_03965	1929	642	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	804305	804700	-							I5Q86_03970	396		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	804305	804700	-	QQQ93952.1			4Fe-4S binding protein			I5Q86_03970	396	131	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	804725	806356	-							I5Q86_03975	1632		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	804725	806356	-	QQQ93953.1			BCCT family transporter			I5Q86_03975	1632	543	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	806353	808230	-							I5Q86_03980	1878		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	806353	808230	-	QQQ93954.1			aldehyde ferredoxin oxidoreductase family protein			I5Q86_03980	1878	625	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	808330	808584	-							I5Q86_03985	255		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	808330	808584	-	QQQ93955.1			MoaD/ThiS family protein			I5Q86_03985	255	84	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	808596	809771	-							I5Q86_03990	1176		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	808596	809771	-	QQQ95433.1			NADP-dependent malic enzyme			I5Q86_03990	1176	391	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	809797	811212	-							I5Q86_03995	1416		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	809797	811212	-	QQQ93956.1			aspartate ammonia-lyase			I5Q86_03995	1416	471	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	811370	812161	+							I5Q86_04000	792		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	811370	812161	+	QQQ93957.1			IclR family transcriptional regulator			I5Q86_04000	792	263	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	812236	813351	-							I5Q86_04005	1116		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	812236	813351	-	QQQ93958.1			Zn-dependent alcohol dehydrogenase			I5Q86_04005	1116	371	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	813428	814687	-							I5Q86_04010	1260		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	813428	814687	-	QQQ93959.1			aspartate ammonia-lyase			I5Q86_04010	1260	419	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	815041	815997	+							I5Q86_04015	957		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	815041	815997	+	QQQ93960.1			hypothetical protein			I5Q86_04015	957	318	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	816013	816897	+							I5Q86_04020	885		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	816013	816897	+	QQQ93961.1			LysR family transcriptional regulator			I5Q86_04020	885	294	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	816950	817639	+							I5Q86_04025	690		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	816950	817639	+	QQQ93962.1			HesA/MoeB/ThiF family protein			I5Q86_04025	690	229	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	817673	818551	-							I5Q86_04030	879		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	817673	818551	-	QQQ93963.1			FAD-dependent oxidoreductase			I5Q86_04030	879	292	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	818538	819944	-							I5Q86_04035	1407		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	818538	819944	-	QQQ93964.1			FAD-dependent oxidoreductase			I5Q86_04035	1407	468	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	819962	821188	-							I5Q86_04040	1227		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	819962	821188	-	QQQ93965.1			molybdopterin molybdotransferase MoeA			I5Q86_04040	1227	408	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	821574	822602	+							I5Q86_04045	1029		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	821574	822602	+	QQQ93966.1			substrate-binding domain-containing protein			I5Q86_04045	1029	342	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	822736	823422	+							I5Q86_04050	687		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	822736	823422	+	QQQ93967.1			ABC transporter permease			I5Q86_04050	687	228	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	823419	824075	+							I5Q86_04055	657		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	823419	824075	+	QQQ93968.1			amino acid ABC transporter ATP-binding protein			I5Q86_04055	657	218	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	824115	824639	+							I5Q86_04060	525		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	824115	824639	+	QQQ93969.1			nitroreductase family protein			I5Q86_04060	525	174	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	824727	826145	-							I5Q86_04065	1419		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	824727	826145	-	QQQ93970.1			trimethylamine methyltransferase family protein			I5Q86_04065	1419	472	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	826396	827073	-							I5Q86_04070	678		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	826396	827073	-	QQQ93971.1			TetR/AcrR family transcriptional regulator			I5Q86_04070	678	225	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	827212	827997	-							I5Q86_04075	786		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	827212	827997	-	QQQ93972.1			arylamine N-acetyltransferase			I5Q86_04075	786	261	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	828149	829420	-							I5Q86_04080	1272		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	828149	829420	-	QQQ93973.1			SLC13/DASS family transporter			I5Q86_04080	1272	423	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	829460	830836	-					dcuC		I5Q86_04085	1377		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	829460	830836	-	QQQ93974.1			C4-dicarboxylate transporter DcuC	dcuC		I5Q86_04085	1377	458	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	830858	831949	-							I5Q86_04090	1092		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	830858	831949	-	QQQ93975.1			methyltransferase			I5Q86_04090	1092	363	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	832128	833684	-							I5Q86_04095	1557		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	832128	833684	-	QQQ93976.1			helix-turn-helix domain-containing protein			I5Q86_04095	1557	518	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	833973	835391	+							I5Q86_04100	1419		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	833973	835391	+	QQQ93977.1			MFS transporter			I5Q86_04100	1419	472	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	835409	836470	+							I5Q86_04105	1062		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	835409	836470	+	QQQ93978.1			hypothetical protein			I5Q86_04105	1062	353	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	836464	837462	+							I5Q86_04110	999		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	836464	837462	+	QQQ93979.1			uroporphyrinogen decarboxylase (URO-D)			I5Q86_04110	999	332	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	837596	839173	+							I5Q86_04115	1578		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	837596	839173	+	QQQ93980.1			helix-turn-helix domain-containing protein			I5Q86_04115	1578	525	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	839235	840608	-							I5Q86_04120	1374		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	839235	840608	-	QQQ93981.1			MATE family efflux transporter			I5Q86_04120	1374	457	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	840852	841691	-							I5Q86_04125	840		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	840852	841691	-	QQQ93982.1			PHP domain-containing protein			I5Q86_04125	840	279	
gene	tRNA	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	841959	842030	+							I5Q86_04130	72		
tRNA		GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	841959	842030	+				tRNA-Glu			I5Q86_04130	72		anticodon=CTC
gene	tRNA	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	842080	842151	+							I5Q86_04135	72		
tRNA		GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	842080	842151	+				tRNA-Glu			I5Q86_04135	72		anticodon=CTC
gene	tRNA	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	842199	842270	+							I5Q86_04140	72		
tRNA		GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	842199	842270	+				tRNA-Glu			I5Q86_04140	72		anticodon=CTC
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	842539	844674	-							I5Q86_04145	2136		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	842539	844674	-	QQQ93983.1			RNA degradosome polyphosphate kinase			I5Q86_04145	2136	711	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	844686	846230	-							I5Q86_04150	1545		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	844686	846230	-	QQQ93984.1			HD domain-containing protein			I5Q86_04150	1545	514	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	846255	846989	-							I5Q86_04155	735		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	846255	846989	-	QQQ93985.1			response regulator			I5Q86_04155	735	244	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	847179	848036	-							I5Q86_04160	858		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	847179	848036	-	QQQ93986.1			carbohydrate ABC transporter permease			I5Q86_04160	858	285	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	848052	848945	-							I5Q86_04165	894		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	848052	848945	-	QQQ93987.1			sugar ABC transporter permease			I5Q86_04165	894	297	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	849102	850454	-							I5Q86_04170	1353		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	849102	850454	-	QQQ93988.1			extracellular solute-binding protein			I5Q86_04170	1353	450	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	850564	852312	-							I5Q86_04175	1749		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	850564	852312	-	QQQ93989.1			histidine kinase			I5Q86_04175	1749	582	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	852452	853885	-							I5Q86_04180	1434		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	852452	853885	-	QQQ93990.1			phosphoglucomutase/phosphomannomutase family protein			I5Q86_04180	1434	477	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	853964	856354	-							I5Q86_04185	2391		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	853964	856354	-	QQQ93991.1			N,N'-diacetylchitobiose phosphorylase			I5Q86_04185	2391	796	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	856558	857409	-							I5Q86_04190	852		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	856558	857409	-	QQQ95434.1			patatin family protein			I5Q86_04190	852	283	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	857429	858703	-							I5Q86_04195	1275		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	857429	858703	-	QQQ93992.1			metallophosphoesterase			I5Q86_04195	1275	424	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	858743	859867	-							I5Q86_04200	1125		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	858743	859867	-	QQQ93993.1			hypothetical protein			I5Q86_04200	1125	374	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	859864	860103	-							I5Q86_04205	240		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	859864	860103	-	QQQ93994.1			helix-turn-helix domain-containing protein			I5Q86_04205	240	79	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	860116	861006	-							I5Q86_04210	891		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	860116	861006	-	QQQ93995.1			hypothetical protein			I5Q86_04210	891	296	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	861201	861728	+							I5Q86_04215	528		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	861201	861728	+	QQQ93996.1			MFS transporter			I5Q86_04215	528	175	
gene	pseudogene	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	861688	862509	+							I5Q86_04220	822		pseudo
CDS	without_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	861688	862509	+				uroporphyrinogen decarboxylase			I5Q86_04220	822		pseudo
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	862601	862969	+							I5Q86_04225	369		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	862601	862969	+	QQQ93997.1			hypothetical protein			I5Q86_04225	369	122	
gene	tRNA	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	863026	863107	-							I5Q86_04230	82		
tRNA		GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	863026	863107	-				tRNA-Leu			I5Q86_04230	82		anticodon=CAA
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	863380	864336	-							I5Q86_04235	957		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	863380	864336	-	QQQ93998.1			hydroxyacid dehydrogenase			I5Q86_04235	957	318	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	864553	865185	-							I5Q86_04240	633		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	864553	865185	-	QQQ93999.1			GntR family transcriptional regulator			I5Q86_04240	633	210	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	865276	866100	-							I5Q86_04245	825		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	865276	866100	-	QQQ94000.1			carbohydrate ABC transporter permease			I5Q86_04245	825	274	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	866116	867033	-							I5Q86_04250	918		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	866116	867033	-	QQQ94001.1			sugar ABC transporter permease			I5Q86_04250	918	305	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	867073	868440	-							I5Q86_04255	1368		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	867073	868440	-	QQQ94002.1			ABC transporter substrate-binding protein			I5Q86_04255	1368	455	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	868497	869768	-							I5Q86_04260	1272		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	868497	869768	-	QQQ94003.1			serine dehydratase subunit alpha family protein			I5Q86_04260	1272	423	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	869782	870963	-							I5Q86_04265	1182		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	869782	870963	-	QQQ94004.1			iron-containing alcohol dehydrogenase			I5Q86_04265	1182	393	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	870994	872337	-							I5Q86_04270	1344		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	870994	872337	-	QQQ94005.1			M20/M25/M40 family metallo-hydrolase			I5Q86_04270	1344	447	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	872410	873375	-							I5Q86_04275	966		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	872410	873375	-	QQQ94006.1			hypothetical protein			I5Q86_04275	966	321	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	873639	875072	-							I5Q86_04280	1434		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	873639	875072	-	QQQ94007.1			hydroxyacid dehydrogenase			I5Q86_04280	1434	477	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	875082	875972	-					garR		I5Q86_04285	891		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	875082	875972	-	QQQ94008.1			2-hydroxy-3-oxopropionate reductase	garR		I5Q86_04285	891	296	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	876187	876846	+							I5Q86_04290	660		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	876187	876846	+	QQQ94009.1			GntR family transcriptional regulator			I5Q86_04290	660	219	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	877028	880711	-							I5Q86_04295	3684		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	877028	880711	-	QQQ94010.1			multicopper oxidase domain-containing protein			I5Q86_04295	3684	1227	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	881071	881277	+							I5Q86_04300	207		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	881071	881277	+	QQQ94011.1			4Fe-4S binding protein			I5Q86_04300	207	68	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	881274	881861	+							I5Q86_04305	588		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	881274	881861	+	QQQ94012.1			4Fe-4S binding protein			I5Q86_04305	588	195	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	881914	882774	+							I5Q86_04310	861		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	881914	882774	+	QQQ94013.1			EamA family transporter			I5Q86_04310	861	286	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	882856	884076	-							I5Q86_04315	1221		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	882856	884076	-	QQQ94014.1			chloride channel protein			I5Q86_04315	1221	406	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	884294	885694	-							I5Q86_04320	1401		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	884294	885694	-	QQQ94015.1			hypothetical protein			I5Q86_04320	1401	466	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	885943	887466	-							I5Q86_04325	1524		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	885943	887466	-	QQQ94016.1			CoA-acylating methylmalonate-semialdehyde dehydrogenase			I5Q86_04325	1524	507	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	887570	889264	-					ade		I5Q86_04330	1695		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	887570	889264	-	QQQ94017.1			adenine deaminase	ade		I5Q86_04330	1695	564	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	889261	893943	-							I5Q86_04335	4683		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	889261	893943	-	QQQ94018.1			PAS domain-containing protein			I5Q86_04335	4683	1560	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	894316	896361	-							I5Q86_04340	2046		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	894316	896361	-	QQQ94019.1			methyl-accepting chemotaxis protein			I5Q86_04340	2046	681	
gene	pseudogene	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	896510	896760	-							I5Q86_04345	251		pseudo
CDS	without_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	896510	896760	-				sugar phosphate isomerase/epimerase			I5Q86_04345	251		pseudo
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	897146	897244	-							I5Q86_04350	99		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	897146	897244	-	QQQ94020.1			LEPR-XLL domain-containing protein			I5Q86_04350	99	32	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	897711	897959	-							I5Q86_04355	249		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	897711	897959	-	QQQ94021.1			LacI family DNA-binding transcriptional regulator			I5Q86_04355	249	82	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	898034	899245	-							I5Q86_04360	1212		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	898034	899245	-	QQQ94022.1			aspartate kinase			I5Q86_04360	1212	403	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	899588	899731	+							I5Q86_04365	144		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	899588	899731	+	QQQ94023.1			hypothetical protein			I5Q86_04365	144	47	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	900569	901915	+							I5Q86_04370	1347		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	900569	901915	+	QQQ94024.1			MATE family efflux transporter			I5Q86_04370	1347	448	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	902146	903159	-							I5Q86_04375	1014		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	902146	903159	-	QQQ94025.1			hypothetical protein			I5Q86_04375	1014	337	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	903747	904046	-							I5Q86_04380	300		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	903747	904046	-	QQQ94026.1			hypothetical protein			I5Q86_04380	300	99	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	904124	904723	-							I5Q86_04385	600		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	904124	904723	-	QQQ94027.1			GNAT family N-acetyltransferase			I5Q86_04385	600	199	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	904793	905278	-							I5Q86_04390	486		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	904793	905278	-	QQQ94028.1			YbhB/YbcL family Raf kinase inhibitor-like protein			I5Q86_04390	486	161	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	905490	905972	+							I5Q86_04395	483		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	905490	905972	+	QQQ94029.1			GNAT family N-acetyltransferase			I5Q86_04395	483	160	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	906222	907661	+							I5Q86_04400	1440		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	906222	907661	+	QQQ94030.1			trypsin-like peptidase domain-containing protein			I5Q86_04400	1440	479	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	907775	908644	-							I5Q86_04405	870		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	907775	908644	-	QQQ94031.1			ABC transporter ATP-binding protein			I5Q86_04405	870	289	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	908653	909318	-							I5Q86_04410	666		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	908653	909318	-	QQQ94032.1			hypothetical protein			I5Q86_04410	666	221	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	909319	910389	-							I5Q86_04415	1071		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	909319	910389	-	QQQ94033.1			ABC transporter permease			I5Q86_04415	1071	356	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	910491	911672	-							I5Q86_04420	1182		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	910491	911672	-	QQQ94034.1			HAMP domain-containing histidine kinase			I5Q86_04420	1182	393	
