# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	285982	286545	-	QQR14958.1			16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		I5Q80_01510	564	187	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	286542	286826	-							I5Q80_01515	285		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	286542	286826	-	QQR14959.1			YlbG family protein			I5Q80_01515	285	94	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	286819	288042	-							I5Q80_01520	1224		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	286819	288042	-	QQR14960.1			FtsW/RodA/SpoVE family cell cycle protein			I5Q80_01520	1224	407	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	288136	289980	-					typA		I5Q80_01525	1845		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	288136	289980	-	QQR14961.1			translational GTPase TypA	typA		I5Q80_01525	1845	614	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	290087	290860	-							I5Q80_01530	774		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	290087	290860	-	QQR14962.1			inositol monophosphatase family protein			I5Q80_01530	774	257	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	290853	291146	-							I5Q80_01535	294		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	290853	291146	-	QQR14963.1			UPF0223 family protein			I5Q80_01535	294	97	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	291303	292730	-					lpdA		I5Q80_01540	1428		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	291303	292730	-	QQR14964.1			dihydrolipoyl dehydrogenase	lpdA		I5Q80_01540	1428	475	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	292734	294068	-							I5Q80_01545	1335		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	292734	294068	-	QQR14965.1			2-oxo acid dehydrogenase subunit E2			I5Q80_01545	1335	444	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	294100	295077	-							I5Q80_01550	978		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	294100	295077	-	QQR14966.1			alpha-ketoacid dehydrogenase subunit beta			I5Q80_01550	978	325	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	295080	296186	-					pdhA		I5Q80_01555	1107		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	295080	296186	-	QQR14967.1			pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		I5Q80_01555	1107	368	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	296443	297003	+							I5Q80_01560	561		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	296443	297003	+	QQR14968.1			peptide deformylase			I5Q80_01560	561	186	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	297056	297532	-							I5Q80_01565	477		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	297056	297532	-	QQR14969.1			hypothetical protein			I5Q80_01565	477	158	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	297668	297880	+							I5Q80_01570	213		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	297668	297880	+	QQR14970.1			DNA-dependent RNA polymerase auxiliary subunit epsilon family protein			I5Q80_01570	213	70	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	298014	298961	+							I5Q80_01575	948		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	298014	298961	+	QQR14971.1			YegS/Rv2252/BmrU family lipid kinase			I5Q80_01575	948	315	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	299033	299236	-							I5Q80_01580	204		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	299033	299236	-	QQR14972.1			hypothetical protein			I5Q80_01580	204	67	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	299437	299895	-					tnpA		I5Q80_01585	459		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	299437	299895	-	QQR14973.1			IS200/IS605 family transposase	tnpA		I5Q80_01585	459	152	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	300158	301600	-							I5Q80_01590	1443		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	300158	301600	-	QQR14974.1			LysM peptidoglycan-binding domain-containing protein			I5Q80_01590	1443	480	
gene	pseudogene	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	301811	303150	-							I5Q80_01595	1340		pseudo
CDS	without_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	301811	303150	-				IS4-like element ISLre1 family transposase			I5Q80_01595	1340		pseudo
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	303320	303619	-							I5Q80_01600	300		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	303320	303619	-	QQR14975.1			hypothetical protein			I5Q80_01600	300	99	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	303609	303959	-							I5Q80_01605	351		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	303609	303959	-	QQR14976.1			hypothetical protein			I5Q80_01605	351	116	
gene	pseudogene	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	304336	305486	-							I5Q80_01610	1151		pseudo
CDS	without_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	304336	305486	-				glycerate kinase			I5Q80_01610	1151		pseudo
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	305567	306625	-							I5Q80_01615	1059		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	305567	306625	-	QQR14977.1			aspartate-semialdehyde dehydrogenase			I5Q80_01615	1059	352	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	306645	307829	-							I5Q80_01620	1185		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	306645	307829	-	QQR14978.1			aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			I5Q80_01620	1185	394	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	307842	308621	-							I5Q80_01625	780		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	307842	308621	-	QQR14979.1			4-hydroxy-tetrahydrodipicolinate reductase			I5Q80_01625	780	259	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	308625	309548	-					dapA		I5Q80_01630	924		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	308625	309548	-	QQR14980.1			4-hydroxy-tetrahydrodipicolinate synthase	dapA		I5Q80_01630	924	307	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	309576	310727	-							I5Q80_01635	1152		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	309576	310727	-	QQR14981.1			N-acetyldiaminopimelate deacetylase			I5Q80_01635	1152	383	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	310732	311442	-					dapD		I5Q80_01640	711		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	310732	311442	-	QQR14982.1			2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	dapD		I5Q80_01640	711	236	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	311479	312789	-					lysA		I5Q80_01645	1311		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	311479	312789	-	QQR14983.1			diaminopimelate decarboxylase	lysA		I5Q80_01645	1311	436	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	313270	314628	+							I5Q80_01650	1359		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	313270	314628	+	QQR14984.1			aspartate kinase			I5Q80_01650	1359	452	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	314641	315636	+							I5Q80_01655	996		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	314641	315636	+	QQR14985.1			diaminopimelate epimerase			I5Q80_01655	996	331	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	315758	316732	-							I5Q80_01660	975		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	315758	316732	-	QQR14986.1			ribose-phosphate diphosphokinase			I5Q80_01660	975	324	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	316802	319279	-							I5Q80_01665	2478		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	316802	319279	-	QQR14987.1			ATP-dependent RecD-like DNA helicase			I5Q80_01665	2478	825	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	319301	319984	-							I5Q80_01670	684		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	319301	319984	-	QQR14988.1			tetratricopeptide repeat protein			I5Q80_01670	684	227	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	319997	320653	-							I5Q80_01675	657		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	319997	320653	-	QQR14989.1			histidine phosphatase family protein			I5Q80_01675	657	218	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	320790	321923	-					mnmA		I5Q80_01680	1134		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	320790	321923	-	QQR14990.1			tRNA 2-thiouridine(34) synthase MnmA	mnmA		I5Q80_01680	1134	377	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	322031	322369	-							I5Q80_01685	339		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	322031	322369	-	QQR14991.1			DUF1831 domain-containing protein			I5Q80_01685	339	112	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	322371	323525	-							I5Q80_01690	1155		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	322371	323525	-	QQR14992.1			cysteine desulfurase			I5Q80_01690	1155	384	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	323545	324240	-							I5Q80_01695	696		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	323545	324240	-	QQR14993.1			5'-methylthioadenosine/adenosylhomocysteine nucleosidase			I5Q80_01695	696	231	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	324256	324525	-							I5Q80_01700	270		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	324256	324525	-	QQR14994.1			hypothetical protein			I5Q80_01700	270	89	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	324518	325069	-							I5Q80_01705	552		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	324518	325069	-	QQR14995.1			NUDIX hydrolase			I5Q80_01705	552	183	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	325082	325285	-							I5Q80_01710	204		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	325082	325285	-	QQR14996.1			cold-shock protein			I5Q80_01710	204	67	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	325400	328195	-					ileS		I5Q80_01715	2796		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	325400	328195	-	QQR14997.1			isoleucine--tRNA ligase	ileS		I5Q80_01715	2796	931	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	328493	329233	-							I5Q80_01720	741		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	328493	329233	-	QQR14998.1			DivIVA domain-containing protein			I5Q80_01720	741	246	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	329255	330040	-							I5Q80_01725	786		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	329255	330040	-	QQR14999.1			RNA-binding protein			I5Q80_01725	786	261	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	330063	330323	-							I5Q80_01730	261		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	330063	330323	-	QQR15000.1			YggT family protein			I5Q80_01730	261	86	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	330342	330758	-					sepF		I5Q80_01735	417		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	330342	330758	-	QQR15001.1			cell division protein SepF	sepF		I5Q80_01735	417	138	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	330828	332075	-					ftsZ		I5Q80_01740	1248		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	330828	332075	-	QQR15002.1			cell division protein FtsZ	ftsZ		I5Q80_01740	1248	415	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	332093	333466	-					ftsA		I5Q80_01745	1374		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	332093	333466	-	QQR15003.1			cell division protein FtsA	ftsA		I5Q80_01745	1374	457	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	333587	334435	-							I5Q80_01750	849		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	333587	334435	-	QQR15004.1			FtsQ-type POTRA domain-containing protein			I5Q80_01750	849	282	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	334463	335575	-					murG		I5Q80_01755	1113		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	334463	335575	-	QQR15005.1			undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG		I5Q80_01755	1113	370	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	335577	336947	-							I5Q80_01760	1371		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	335577	336947	-	QQR15006.1			UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase			I5Q80_01760	1371	456	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	336960	337931	-							I5Q80_01765	972		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	336960	337931	-	QQR15007.1			phospho-N-acetylmuramoyl-pentapeptide-transferase			I5Q80_01765	972	323	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	337956	340115	-							I5Q80_01770	2160		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	337956	340115	-	QQR15008.1			penicillin-binding protein			I5Q80_01770	2160	719	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	340115	340486	-					ftsL		I5Q80_01775	372		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	340115	340486	-	QQR15009.1			cell division protein FtsL	ftsL		I5Q80_01775	372	123	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	340494	341450	-					rsmH		I5Q80_01780	957		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	340494	341450	-	QQR15010.1			16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		I5Q80_01780	957	318	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	341466	341894	-					mraZ		I5Q80_01785	429		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	341466	341894	-	QQR15011.1			division/cell wall cluster transcriptional repressor MraZ	mraZ		I5Q80_01785	429	142	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	342203	342556	-							I5Q80_01790	354		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	342203	342556	-	QQR15012.1			hypothetical protein			I5Q80_01790	354	117	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	342685	342804	+							I5Q80_01795	120		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	342685	342804	+	QQR15013.1			DUF4044 domain-containing protein			I5Q80_01795	120	39	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	342866	345196	-							I5Q80_01800	2331		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	342866	345196	-	QQR15014.1			DNA translocase FtsK			I5Q80_01800	2331	776	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	345218	345727	-					trmL		I5Q80_01805	510		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	345218	345727	-	QQR15015.1			tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		I5Q80_01805	510	169	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	345899	346756	-							I5Q80_01810	858		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	345899	346756	-	QQR15016.1			methyltransferase domain-containing protein			I5Q80_01810	858	285	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	346871	347899	+							I5Q80_01815	1029		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	346871	347899	+	QQR15017.1			lactonase family protein			I5Q80_01815	1029	342	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348059	348283	-							I5Q80_01820	225		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348059	348283	-	QQR15018.1			IS3 family transposase			I5Q80_01820	225	74	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348316	348489	-							I5Q80_01825	174		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348316	348489	-	QQR15019.1			hypothetical protein			I5Q80_01825	174	57	
gene	rRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348676	348792	-					rrf		I5Q80_01830	117		
rRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348676	348792	-				5S ribosomal RNA	rrf		I5Q80_01830	117		
gene	rRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348872	351794	-							I5Q80_01835	2923		
rRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	348872	351794	-				23S ribosomal RNA			I5Q80_01835	2923		
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	351954	352026	-							I5Q80_01840	73		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	351954	352026	-				tRNA-Ala			I5Q80_01840	73		anticodon=TGC
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	352030	352104	-							I5Q80_01845	75		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	352030	352104	-				tRNA-Ile			I5Q80_01845	75		anticodon=GAT
gene	rRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	352198	353773	-							I5Q80_01850	1576		
rRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	352198	353773	-				16S ribosomal RNA			I5Q80_01850	1576		
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	354285	355190	-							I5Q80_01855	906		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	354285	355190	-	QQR15020.1			RluA family pseudouridine synthase			I5Q80_01855	906	301	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	355190	356002	-							I5Q80_01860	813		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	355190	356002	-	QQR15021.1			NAD kinase			I5Q80_01860	813	270	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	356006	356659	-							I5Q80_01865	654		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	356006	356659	-	QQR15022.1			GTP pyrophosphokinase family protein			I5Q80_01865	654	217	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	356824	357462	+							I5Q80_01870	639		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	356824	357462	+	QQR15023.1			DsbA family protein			I5Q80_01870	639	212	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	357533	358909	-							I5Q80_01875	1377		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	357533	358909	-	QQR15024.1			C69 family dipeptidase			I5Q80_01875	1377	458	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	358911	359945	-							I5Q80_01880	1035		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	358911	359945	-	QQR15025.1			competence protein CoiA			I5Q80_01880	1035	344	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	360029	360700	-							I5Q80_01885	672		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	360029	360700	-	QQR15026.1			adaptor protein MecA			I5Q80_01885	672	223	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	360826	361227	-					spxA		I5Q80_01890	402		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	360826	361227	-	QQR15027.1			transcriptional regulator Spx	spxA		I5Q80_01890	402	133	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	361475	361966	+							I5Q80_01895	492		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	361475	361966	+	QQR15028.1			hypothetical protein			I5Q80_01895	492	163	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	362193	362381	+							I5Q80_01900	189		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	362193	362381	+	QQR15029.1			hypothetical protein			I5Q80_01900	189	62	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	362371	362727	+					tnpB		I5Q80_01905	357		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	362371	362727	+	QQR15030.1			IS66 family insertion sequence element accessory protein TnpB	tnpB		I5Q80_01905	357	118	
gene	protein_coding	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	362798	364342	+							I5Q80_01910	1545		
CDS	with_protein	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	362798	364342	+	QQR15031.1			IS66 family transposase			I5Q80_01910	1545	514	
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364599	364673	-							I5Q80_01915	75		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364599	364673	-				tRNA-Asp			I5Q80_01915	75		anticodon=GTC
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364678	364751	-							I5Q80_01920	74		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364678	364751	-				tRNA-Met			I5Q80_01920	74		anticodon=CAT
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364762	364833	-							I5Q80_01925	72		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364762	364833	-				tRNA-Glu			I5Q80_01925	72		anticodon=TTC
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364838	364925	-							I5Q80_01930	88		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364838	364925	-				tRNA-Ser			I5Q80_01930	88		anticodon=GCT
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364928	365002	-							I5Q80_01935	75		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	364928	365002	-				tRNA-Ile			I5Q80_01935	75		anticodon=GAT
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365012	365082	-							I5Q80_01940	71		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365012	365082	-				tRNA-Gly			I5Q80_01940	71		anticodon=TCC
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365098	365170	-							I5Q80_01945	73		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365098	365170	-				tRNA-Phe			I5Q80_01945	73		anticodon=GAA
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365180	365254	-							I5Q80_01950	75		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365180	365254	-				tRNA-Asp			I5Q80_01950	75		anticodon=GTC
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365259	365332	-							I5Q80_01955	74		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365259	365332	-				tRNA-Met			I5Q80_01955	74		anticodon=CAT
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365341	365428	-							I5Q80_01960	88		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365341	365428	-				tRNA-Ser			I5Q80_01960	88		anticodon=TGA
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365481	365554	-							I5Q80_01965	74		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365481	365554	-				tRNA-Ile			I5Q80_01965	74		anticodon=CAT
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365570	365643	-							I5Q80_01970	74		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365570	365643	-				tRNA-Met			I5Q80_01970	74		anticodon=CAT
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365674	365747	-							I5Q80_01975	74		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365674	365747	-				tRNA-Pro			I5Q80_01975	74		anticodon=TGG
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365753	365826	-							I5Q80_01980	74		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365753	365826	-				tRNA-Arg			I5Q80_01980	74		anticodon=ACG
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365835	365920	-							I5Q80_01985	86		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365835	365920	-				tRNA-Leu			I5Q80_01985	86		anticodon=TAA
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365937	366008	-							I5Q80_01990	72		
tRNA		GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	365937	366008	-				tRNA-Gly			I5Q80_01990	72		anticodon=GCC
gene	tRNA	GCA_016697045.1	Primary Assembly	chromosome		CP065318.1	366018	366090	-							I5Q80_01995	73		
