# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	592727	593614	+							I5Q81_02715	888		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	592727	593614	+	QQQ97272.1			ABC transporter permease			I5Q81_02715	888	295	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	593616	594422	+							I5Q81_02720	807		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	593616	594422	+	QQQ97273.1			ABC transporter ATP-binding protein			I5Q81_02720	807	268	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	594478	595875	-					tilS		I5Q81_02725	1398		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	594478	595875	-	QQQ97274.1			tRNA lysidine(34) synthetase TilS	tilS		I5Q81_02725	1398	465	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	595884	596852	-							I5Q81_02730	969		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	595884	596852	-	QQQ97275.1			acetyl-CoA carboxylase carboxyltransferase subunit alpha			I5Q81_02730	969	322	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	596855	597523	-							I5Q81_02735	669		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	596855	597523	-	QQQ97276.1			DNA-3-methyladenine glycosylase 2 family protein			I5Q81_02735	669	222	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	597527	598921	-							I5Q81_02740	1395		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	597527	598921	-	QQQ97277.1			cysteine--tRNA ligase			I5Q81_02740	1395	464	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	599032	599580	+							I5Q81_02745	549		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	599032	599580	+	QQQ97278.1			tetratricopeptide repeat protein			I5Q81_02745	549	182	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	599660	600220	+							I5Q81_02750	561		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	599660	600220	+	QQQ97279.1			peptidyl-prolyl cis-trans isomerase			I5Q81_02750	561	186	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	600235	600726	+							I5Q81_02755	492		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	600235	600726	+	QQQ97280.1			peptidylprolyl isomerase			I5Q81_02755	492	163	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	600781	601515	+							I5Q81_02760	735		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	600781	601515	+	QQQ97967.1			UDP-2,3-diacylglucosamine diphosphatase			I5Q81_02760	735	244	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	601528	602307	+							I5Q81_02765	780		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	601528	602307	+	QQQ97281.1			TatD family hydrolase			I5Q81_02765	780	259	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	602297	602947	+							I5Q81_02770	651		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	602297	602947	+	QQQ97282.1			ankyrin repeat domain-containing protein			I5Q81_02770	651	216	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	602994	604880	+							I5Q81_02775	1887		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	602994	604880	+	QQQ97283.1			U32 family peptidase			I5Q81_02775	1887	628	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	604863	605759	-					ccmI		I5Q81_02780	897		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	604863	605759	-	QQQ97284.1			c-type cytochrome biogenesis protein CcmI	ccmI		I5Q81_02780	897	298	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	605772	607004	-							I5Q81_02785	1233		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	605772	607004	-	QQQ97968.1			MFS transporter			I5Q81_02785	1233	410	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	607097	608746	-							I5Q81_02790	1650		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	607097	608746	-	QQQ97285.1			ammonia-forming cytochrome c nitrite reductase subunit c552			I5Q81_02790	1650	549	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	608975	610372	-					ccmI		I5Q81_02795	1398		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	608975	610372	-	QQQ97286.1			c-type cytochrome biogenesis protein CcmI	ccmI		I5Q81_02795	1398	465	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	610372	610878	-							I5Q81_02800	507		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	610372	610878	-	QQQ97287.1			cytochrome c-type biogenesis protein CcmH			I5Q81_02800	507	168	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	610875	611411	-							I5Q81_02805	537		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	610875	611411	-	QQQ97288.1			DsbE family thiol:disulfide interchange protein			I5Q81_02805	537	178	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	611424	613385	-							I5Q81_02810	1962		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	611424	613385	-	QQQ97289.1			heme lyase CcmF/NrfE family subunit			I5Q81_02810	1962	653	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	613401	613844	-					ccmE		I5Q81_02815	444		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	613401	613844	-	QQQ97290.1			cytochrome c maturation protein CcmE	ccmE		I5Q81_02815	444	147	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	613841	614029	-					ccmD		I5Q81_02820	189		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	613841	614029	-	QQQ97291.1			heme exporter protein CcmD	ccmD		I5Q81_02820	189	62	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	614029	614763	-					ccsA		I5Q81_02825	735		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	614029	614763	-	QQQ97292.1			cytochrome c biogenesis protein CcsA	ccsA		I5Q81_02825	735	244	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	614775	615443	-					ccmB		I5Q81_02830	669		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	614775	615443	-	QQQ97293.1			heme exporter protein CcmB	ccmB		I5Q81_02830	669	222	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	615436	616119	-					ccmA		I5Q81_02835	684		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	615436	616119	-	QQQ97294.1			cytochrome c biogenesis heme-transporting ATPase CcmA	ccmA		I5Q81_02835	684	227	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	616458	617558	+							I5Q81_02840	1101		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	616458	617558	+	QQQ97295.1			hydrogenase small subunit			I5Q81_02840	1101	366	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	617558	619318	+							I5Q81_02845	1761		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	617558	619318	+	QQQ97296.1			nickel-dependent hydrogenase large subunit			I5Q81_02845	1761	586	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	619331	620074	+					cybH		I5Q81_02850	744		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	619331	620074	+	QQQ97297.1			Ni/Fe-hydrogenase, b-type cytochrome subunit	cybH		I5Q81_02850	744	247	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	620158	620439	+							I5Q81_02855	282		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	620158	620439	+	QQQ97969.1			HigA family addiction module antidote protein			I5Q81_02855	282	93	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	620652	621284	+							I5Q81_02860	633		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	620652	621284	+	QQQ97298.1			HyaD/HybD family hydrogenase maturation endopeptidase			I5Q81_02860	633	210	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	621288	621608	+							I5Q81_02865	321		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	621288	621608	+	QQQ97299.1			HypC/HybG/HupF family hydrogenase formation chaperone			I5Q81_02865	321	106	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	621611	622054	+							I5Q81_02870	444		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	621611	622054	+	QQQ97300.1			hydrogenase			I5Q81_02870	444	147	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	622048	622965	+							I5Q81_02875	918		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	622048	622965	+	QQQ97301.1			hydrogenase			I5Q81_02875	918	305	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	622965	623195	+							I5Q81_02880	231		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	622965	623195	+	QQQ97302.1			rubredoxin			I5Q81_02880	231	76	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	623182	623745	+					hybE		I5Q81_02885	564		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	623182	623745	+	QQQ97303.1			[NiFe]-hydrogenase assembly chaperone HybE	hybE		I5Q81_02885	564	187	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	623742	624848	+							I5Q81_02890	1107		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	623742	624848	+	QQQ97304.1			hypothetical protein			I5Q81_02890	1107	368	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	624841	625191	+					hypA		I5Q81_02895	351		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	624841	625191	+	QQQ97305.1			hydrogenase maturation nickel metallochaperone HypA	hypA		I5Q81_02895	351	116	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	625210	625416	+							I5Q81_02900	207		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	625210	625416	+	QQQ97306.1			hypothetical protein			I5Q81_02900	207	68	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	625479	626141	+					hypB		I5Q81_02905	663		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	625479	626141	+	QQQ97307.1			hydrogenase nickel incorporation protein HypB	hypB		I5Q81_02905	663	220	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	626146	628455	+					hypF		I5Q81_02910	2310		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	626146	628455	+	QQQ97308.1			carbamoyltransferase HypF	hypF		I5Q81_02910	2310	769	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	628458	628676	+							I5Q81_02915	219		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	628458	628676	+	QQQ97309.1			HypC/HybG/HupF family hydrogenase formation chaperone			I5Q81_02915	219	72	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	628687	629796	+					hypD		I5Q81_02920	1110		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	628687	629796	+	QQQ97310.1			hydrogenase formation protein HypD	hypD		I5Q81_02920	1110	369	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	629817	630866	+					hypE		I5Q81_02925	1050		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	629817	630866	+	QQQ97311.1			hydrogenase expression/formation protein HypE	hypE		I5Q81_02925	1050	349	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	630994	631578	+							I5Q81_02930	585		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	630994	631578	+	QQQ97312.1			response regulator transcription factor			I5Q81_02930	585	194	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	631618	632013	-							I5Q81_02935	396		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	631618	632013	-	QQQ97313.1			hypothetical protein			I5Q81_02935	396	131	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	632144	632596	-							I5Q81_02940	453		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	632144	632596	-	QQQ97314.1			DUF805 domain-containing protein			I5Q81_02940	453	150	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	632672	633607	-					secF		I5Q81_02945	936		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	632672	633607	-	QQQ97315.1			protein translocase subunit SecF	secF		I5Q81_02945	936	311	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	633610	635508	-					secD		I5Q81_02950	1899		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	633610	635508	-	QQQ97316.1			protein translocase subunit SecD	secD		I5Q81_02950	1899	632	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	635580	635924	-					yajC		I5Q81_02955	345		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	635580	635924	-	QQQ97317.1			preprotein translocase subunit YajC	yajC		I5Q81_02955	345	114	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	635998	637131	-					tgt		I5Q81_02960	1134		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	635998	637131	-	QQQ97318.1			tRNA guanosine(34) transglycosylase Tgt	tgt		I5Q81_02960	1134	377	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	637128	638189	-					queA		I5Q81_02965	1062		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	637128	638189	-	QQQ97319.1			tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		I5Q81_02965	1062	353	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	638358	638927	-					greB		I5Q81_02970	570		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	638358	638927	-	QQQ97320.1			transcription elongation factor GreB	greB		I5Q81_02970	570	189	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	638991	641030	-					ftsH		I5Q81_02975	2040		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	638991	641030	-	QQQ97321.1			ATP-dependent zinc metalloprotease FtsH	ftsH		I5Q81_02975	2040	679	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	641243	644704	-					dnaE		I5Q81_02980	3462		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	641243	644704	-	QQQ97322.1			DNA polymerase III subunit alpha	dnaE		I5Q81_02980	3462	1153	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	644855	645499	-							I5Q81_02985	645		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	644855	645499	-	QQQ97323.1			RlmE family RNA methyltransferase			I5Q81_02985	645	214	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	645540	646070	+					yhbY		I5Q81_02990	531		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	645540	646070	+	QQQ97324.1			ribosome assembly RNA-binding protein YhbY	yhbY		I5Q81_02990	531	176	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	646138	646611	-					greA		I5Q81_02995	474		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	646138	646611	-	QQQ97325.1			transcription elongation factor GreA	greA		I5Q81_02995	474	157	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	646754	647758	-							I5Q81_03000	1005		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	646754	647758	-	QQQ97326.1			ornithine carbamoyltransferase			I5Q81_03000	1005	334	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	647807	651028	-					carB		I5Q81_03005	3222		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	647807	651028	-	QQQ97327.1			carbamoyl-phosphate synthase large subunit	carB		I5Q81_03005	3222	1073	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	651042	651635	-							I5Q81_03010	594		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	651042	651635	-	QQQ97328.1			SIS domain-containing protein			I5Q81_03010	594	197	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	651637	652824	-					carA		I5Q81_03015	1188		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	651637	652824	-	QQQ97329.1			glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA		I5Q81_03015	1188	395	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	653125	654066	+					tal		I5Q81_03020	942		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	653125	654066	+	QQQ97330.1			transaldolase	tal		I5Q81_03020	942	313	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	654088	654720	+					gmk		I5Q81_03025	633		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	654088	654720	+	QQQ97331.1			guanylate kinase	gmk		I5Q81_03025	633	210	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	654743	654943	+							I5Q81_03030	201		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	654743	654943	+	QQQ97332.1			DNA-directed RNA polymerase subunit omega			I5Q81_03030	201	66	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	654988	657300	+							I5Q81_03035	2313		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	654988	657300	+	QQQ97333.1			bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			I5Q81_03035	2313	770	
gene	pseudogene	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	657359	657577	-							I5Q81_03040	219		pseudo
CDS	without_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	657359	657577	-				NirD/YgiW/YdeI family stress tolerance protein			I5Q81_03040	219		pseudo
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	657904	658260	-							I5Q81_03045	357		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	657904	658260	-	QQQ97334.1			NirD/YgiW/YdeI family stress tolerance protein			I5Q81_03045	357	118	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	658476	658727	+							I5Q81_03050	252		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	658476	658727	+	QQQ97335.1			hypothetical protein			I5Q81_03050	252	83	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	658861	659691	-							I5Q81_03055	831		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	658861	659691	-	QQQ97336.1			ABC transporter permease			I5Q81_03055	831	276	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	659688	660500	-							I5Q81_03060	813		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	659688	660500	-	QQQ97337.1			ABC transporter ATP-binding protein			I5Q81_03060	813	270	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	660562	661602	-							I5Q81_03065	1041		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	660562	661602	-	QQQ97338.1			ABC transporter substrate-binding protein			I5Q81_03065	1041	346	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	661931	662542	-					recR		I5Q81_03070	612		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	661931	662542	-	QQQ97339.1			recombination protein RecR	recR		I5Q81_03070	612	203	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	662547	662873	-							I5Q81_03075	327		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	662547	662873	-	QQQ97340.1			YbaB/EbfC family nucleoid-associated protein			I5Q81_03075	327	108	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	662890	664887	-					dnaX		I5Q81_03080	1998		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	662890	664887	-	QQQ97341.1			DNA polymerase III subunit gamma/tau	dnaX		I5Q81_03080	1998	665	
gene	SRP_RNA	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	665012	665107	-					ffs		I5Q81_03085	96		
ncRNA	SRP_RNA	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	665012	665107	-				signal recognition particle sRNA small type	ffs		I5Q81_03085	96		
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	665294	666466	+							I5Q81_03090	1173		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	665294	666466	+	QQQ97342.1			MFS transporter			I5Q81_03090	1173	390	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	666688	667008	+					trxA		I5Q81_03095	321		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	666688	667008	+	QQQ97343.1			thioredoxin	trxA		I5Q81_03095	321	106	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	667101	668363	+					rho		I5Q81_03100	1263		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	667101	668363	+	QQQ97344.1			transcription termination factor Rho	rho		I5Q81_03100	1263	420	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	668667	668963	+							I5Q81_03105	297		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	668667	668963	+	QQQ97345.1			type B 50S ribosomal protein L31			I5Q81_03105	297	98	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	669062	670795	+							I5Q81_03110	1734		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	669062	670795	+	QQQ97346.1			hypothetical protein			I5Q81_03110	1734	577	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	670813	672201	+							I5Q81_03115	1389		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	670813	672201	+	QQQ97347.1			MATE family efflux transporter			I5Q81_03115	1389	462	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	672265	673929	+							I5Q81_03120	1665		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	672265	673929	+	QQQ97348.1			M20/M25/M40 family metallo-hydrolase			I5Q81_03120	1665	554	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	673949	674506	-							I5Q81_03125	558		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	673949	674506	-	QQQ97349.1			hypothetical protein			I5Q81_03125	558	185	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	674776	675618	-							I5Q81_03130	843		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	674776	675618	-	QQQ97350.1			DUF3737 family protein			I5Q81_03130	843	280	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	675624	676040	-							I5Q81_03135	417		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	675624	676040	-	QQQ97351.1			hypothetical protein			I5Q81_03135	417	138	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	676192	677439	-							I5Q81_03140	1248		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	676192	677439	-	QQQ97352.1			M20/M25/M40 family metallo-hydrolase			I5Q81_03140	1248	415	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	677452	678717	-					dcuC		I5Q81_03145	1266		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	677452	678717	-	QQQ97353.1			C4-dicarboxylate transporter DcuC	dcuC		I5Q81_03145	1266	421	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	678989	679882	-					htpX		I5Q81_03150	894		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	678989	679882	-	QQQ97354.1			protease HtpX	htpX		I5Q81_03150	894	297	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	679998	681167	-							I5Q81_03155	1170		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	679998	681167	-	QQQ97355.1			lipopolysaccharide assembly protein LapB			I5Q81_03155	1170	389	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	681467	682291	-							I5Q81_03160	825		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	681467	682291	-	QQQ97356.1			DUF362 domain-containing protein			I5Q81_03160	825	274	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	682448	684319	-							I5Q81_03165	1872		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	682448	684319	-	QQQ97357.1			IS1634 family transposase			I5Q81_03165	1872	623	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	684352	685329	-							I5Q81_03170	978		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	684352	685329	-	QQQ97358.1			DUF362 domain-containing protein			I5Q81_03170	978	325	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	685477	686187	+							I5Q81_03175	711		
CDS	with_protein	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	685477	686187	+	QQQ97359.1			SIMPL domain-containing protein			I5Q81_03175	711	236	
gene	protein_coding	GCA_016696765.1	Primary Assembly	chromosome		CP065313.1	686219	687652	-							I5Q81_03180	1434		
