# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1562551	1563177	-	QQR02159.1			manganese efflux pump			I5Q83_07650	627	208	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1563273	1564061	-					scpB		I5Q83_07655	789		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1563273	1564061	-	QQR02160.1			SMC-Scp complex subunit ScpB	scpB		I5Q83_07655	789	262	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1564075	1564875	-							I5Q83_07660	801		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1564075	1564875	-	QQR02161.1			segregation/condensation protein A			I5Q83_07660	801	266	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1564919	1565791	-							I5Q83_07665	873		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1564919	1565791	-	QQR02162.1			metallophosphoesterase			I5Q83_07665	873	290	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1565836	1566522	-							I5Q83_07670	687		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1565836	1566522	-	QQR02163.1			HAD family phosphatase			I5Q83_07670	687	228	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1566685	1567299	-							I5Q83_07675	615		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1566685	1567299	-	QQR02164.1			rubrerythrin family protein			I5Q83_07675	615	204	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1567497	1567907	+							I5Q83_07680	411		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1567497	1567907	+	QQR02165.1			helix-turn-helix transcriptional regulator			I5Q83_07680	411	136	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1568083	1569213	+							I5Q83_07685	1131		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1568083	1569213	+	QQR02166.1			extracellular solute-binding protein			I5Q83_07685	1131	376	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1569394	1570494	+							I5Q83_07690	1101		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1569394	1570494	+	QQR02167.1			ABC transporter ATP-binding protein			I5Q83_07690	1101	366	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1570491	1572155	+							I5Q83_07695	1665		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1570491	1572155	+	QQR02168.1			iron ABC transporter permease			I5Q83_07695	1665	554	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1572231	1573958	+							I5Q83_07700	1728		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1572231	1573958	+	QQR02169.1			sensor histidine kinase			I5Q83_07700	1728	575	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1573951	1574748	+							I5Q83_07705	798		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1573951	1574748	+	QQR02170.1			response regulator			I5Q83_07705	798	265	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1574834	1575667	-							I5Q83_07710	834		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1574834	1575667	-	QQR02171.1			MerR family transcriptional regulator			I5Q83_07710	834	277	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1575784	1577112	+							I5Q83_07715	1329		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1575784	1577112	+	QQR02172.1			MATE family efflux transporter			I5Q83_07715	1329	442	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1577272	1578051	-							I5Q83_07720	780		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1577272	1578051	-	QQR02173.1			response regulator			I5Q83_07720	780	259	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1578036	1579748	-							I5Q83_07725	1713		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1578036	1579748	-	QQR02174.1			sensor histidine kinase			I5Q83_07725	1713	570	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1579745	1580872	-							I5Q83_07730	1128		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1579745	1580872	-	QQR03948.1			extracellular solute-binding protein			I5Q83_07730	1128	375	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1581015	1582091	-							I5Q83_07735	1077		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1581015	1582091	-	QQR02175.1			ABC transporter ATP-binding protein			I5Q83_07735	1077	358	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1582167	1583873	-							I5Q83_07740	1707		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1582167	1583873	-	QQR02176.1			iron ABC transporter permease			I5Q83_07740	1707	568	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1584054	1585256	-							I5Q83_07745	1203		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1584054	1585256	-	QQR02177.1			ABC transporter substrate-binding protein			I5Q83_07745	1203	400	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1585396	1585710	-							I5Q83_07750	315		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1585396	1585710	-	QQR02178.1			hypothetical protein			I5Q83_07750	315	104	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1585764	1586594	-							I5Q83_07755	831		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1585764	1586594	-	QQR02179.1			HAMP domain-containing histidine kinase			I5Q83_07755	831	276	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1586594	1587280	-							I5Q83_07760	687		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1586594	1587280	-	QQR02180.1			response regulator transcription factor			I5Q83_07760	687	228	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1587404	1588447	-							I5Q83_07765	1044		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1587404	1588447	-	QQR02181.1			ABC transporter permease			I5Q83_07765	1044	347	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1588386	1589399	-							I5Q83_07770	1014		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1588386	1589399	-	QQR02182.1			ABC transporter ATP-binding protein			I5Q83_07770	1014	337	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1589436	1590644	-							I5Q83_07775	1209		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1589436	1590644	-	QQR03949.1			hypothetical protein			I5Q83_07775	1209	402	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1590721	1591071	-							I5Q83_07780	351		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1590721	1591071	-	QQR02183.1			hypothetical protein			I5Q83_07780	351	116	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1591191	1591295	+							I5Q83_07785	105		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1591191	1591295	+	QQR03950.1			diguanylate cyclase			I5Q83_07785	105	34	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1591434	1591913	+							I5Q83_07790	480		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1591434	1591913	+	QQR03951.1			EAL domain-containing protein			I5Q83_07790	480	159	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1592022	1593311	-							I5Q83_07795	1290		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1592022	1593311	-	QQR02184.1			TRAP transporter large permease			I5Q83_07795	1290	429	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1593311	1593793	-							I5Q83_07800	483		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1593311	1593793	-	QQR02185.1			TRAP transporter small permease subunit			I5Q83_07800	483	160	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1593834	1594895	-							I5Q83_07805	1062		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1593834	1594895	-	QQR02186.1			C4-dicarboxylate TRAP transporter substrate-binding protein			I5Q83_07805	1062	353	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1595173	1596183	+							I5Q83_07810	1011		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1595173	1596183	+	QQR02187.1			LacI family DNA-binding transcriptional regulator			I5Q83_07810	1011	336	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1596180	1597268	-							I5Q83_07815	1089		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1596180	1597268	-	QQR02188.1			class I mannose-6-phosphate isomerase			I5Q83_07815	1089	362	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1597300	1598319	-							I5Q83_07820	1020		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1597300	1598319	-	QQR02189.1			TRAP transporter substrate-binding protein			I5Q83_07820	1020	339	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1598368	1599597	-							I5Q83_07825	1230		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1598368	1599597	-	QQR02190.1			response regulator			I5Q83_07825	1230	409	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1599610	1601013	-							I5Q83_07830	1404		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1599610	1601013	-	QQR02191.1			histidine kinase			I5Q83_07830	1404	467	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1601156	1601549	-							I5Q83_07835	394		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1601156	1601549	-				hypothetical protein			I5Q83_07835	394		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1601673	1603232	-							I5Q83_07840	1560		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1601673	1603232	-	QQR02192.1			D-alanyl-D-alanine carboxypeptidase			I5Q83_07840	1560	519	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1603795	1604829	-							I5Q83_07845	1035		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1603795	1604829	-	QQR02193.1			NUDIX domain-containing protein			I5Q83_07845	1035	344	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1604950	1606404	-					guaB		I5Q83_07850	1455		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1604950	1606404	-	QQR02194.1			IMP dehydrogenase	guaB		I5Q83_07850	1455	484	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1607025	1607393	-							I5Q83_07855	369		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1607025	1607393	-				electron transfer flavoprotein subunit beta			I5Q83_07855	369		pseudo
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1607501	1607944	-							I5Q83_07860	444		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1607501	1607944	-				dihydrodipicolinate synthase family protein			I5Q83_07860	444		pseudo
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1608041	1609302	-							I5Q83_07865	1262		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1608041	1609302	-				IS110 family transposase			I5Q83_07865	1262		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1609800	1609985	+							I5Q83_07870	186		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1609800	1609985	+	QQR02195.1			hypothetical protein			I5Q83_07870	186	61	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1610077	1610574	-							I5Q83_07875	498		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1610077	1610574	-	QQR02196.1			hypothetical protein			I5Q83_07875	498	165	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1610622	1611074	-							I5Q83_07880	453		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1610622	1611074	-	QQR02197.1			metal-dependent transcriptional regulator			I5Q83_07880	453	150	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1611149	1611430	+							I5Q83_07885	282		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1611149	1611430	+	QQR02198.1			ferrous iron transport protein A			I5Q83_07885	282	93	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1611528	1613672	+					feoB		I5Q83_07890	2145		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1611528	1613672	+	QQR02199.1			ferrous iron transport protein B	feoB		I5Q83_07890	2145	714	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1613792	1615414	-					groL		I5Q83_07895	1623		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1613792	1615414	-	QQR02200.1			chaperonin GroEL	groL		I5Q83_07895	1623	540	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1615458	1615742	-							I5Q83_07900	285		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1615458	1615742	-	QQR02201.1			co-chaperone GroES			I5Q83_07900	285	94	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1615973	1616632	+							I5Q83_07905	660		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1615973	1616632	+	QQR02202.1			hypothetical protein			I5Q83_07905	660	219	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1616764	1617639	-							I5Q83_07910	876		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1616764	1617639	-	QQR02203.1			hypothetical protein			I5Q83_07910	876	291	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1617759	1619162	-							I5Q83_07915	1404		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1617759	1619162	-	QQR02204.1			PLP-dependent aminotransferase family protein			I5Q83_07915	1404	467	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1619422	1619892	+							I5Q83_07920	471		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1619422	1619892	+	QQR02205.1			hypothetical protein			I5Q83_07920	471	156	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1620043	1621737	-							I5Q83_07925	1695		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1620043	1621737	-	QQR02206.1			glutamine--tRNA ligase/YqeY domain fusion protein			I5Q83_07925	1695	564	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1621909	1622610	+							I5Q83_07930	702		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1621909	1622610	+	QQR02207.1			AzlC family ABC transporter permease			I5Q83_07930	702	233	
gene	pseudogene	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1622614	1622790	+							I5Q83_07935	177		pseudo
CDS	without_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1622614	1622790	+				AzlD domain-containing protein			I5Q83_07935	177		pseudo
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1622919	1625483	-							I5Q83_07940	2565		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1622919	1625483	-	QQR02208.1			diguanylate cyclase			I5Q83_07940	2565	854	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1625498	1627132	-							I5Q83_07945	1635		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1625498	1627132	-	QQR02209.1			GH3 auxin-responsive promoter family protein			I5Q83_07945	1635	544	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1627139	1627672	-							I5Q83_07950	534		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1627139	1627672	-	QQR02210.1			hypothetical protein			I5Q83_07950	534	177	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1628392	1628802	-							I5Q83_07955	411		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1628392	1628802	-	QQR02211.1			hypothetical protein			I5Q83_07955	411	136	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1628795	1629310	-							I5Q83_07960	516		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1628795	1629310	-	QQR02212.1			hypothetical protein			I5Q83_07960	516	171	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1629313	1629564	-							I5Q83_07965	252		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1629313	1629564	-	QQR02213.1			DUF3467 domain-containing protein			I5Q83_07965	252	83	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1629852	1630193	+							I5Q83_07970	342		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1629852	1630193	+	QQR02214.1			sporulation initiation factor Spo0A C-terminal domain-containing protein			I5Q83_07970	342	113	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1630230	1631003	-							I5Q83_07975	774		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1630230	1631003	-	QQR02215.1			hypothetical protein			I5Q83_07975	774	257	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1631088	1631516	-							I5Q83_07980	429		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1631088	1631516	-	QQR02216.1			phage holin family protein			I5Q83_07980	429	142	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1631531	1631677	-							I5Q83_07985	147		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1631531	1631677	-	QQR02217.1			hypothetical protein			I5Q83_07985	147	48	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1631677	1631979	-							I5Q83_07990	303		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1631677	1631979	-	QQR02218.1			hypothetical protein			I5Q83_07990	303	100	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1632004	1632165	-							I5Q83_07995	162		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1632004	1632165	-	QQR02219.1			hypothetical protein			I5Q83_07995	162	53	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1633199	1633675	-							I5Q83_08000	477		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1633199	1633675	-	QQR02220.1			hypothetical protein			I5Q83_08000	477	158	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1633678	1634091	-							I5Q83_08005	414		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1633678	1634091	-	QQR02221.1			hypothetical protein			I5Q83_08005	414	137	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1634088	1636184	-							I5Q83_08010	2097		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1634088	1636184	-	QQR02222.1			hypothetical protein			I5Q83_08010	2097	698	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1636189	1636587	-							I5Q83_08015	399		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1636189	1636587	-	QQR02223.1			hypothetical protein			I5Q83_08015	399	132	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1636589	1640149	-							I5Q83_08020	3561		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1636589	1640149	-	QQR02224.1			hypothetical protein			I5Q83_08020	3561	1186	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1640279	1640842	-							I5Q83_08025	564		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1640279	1640842	-	QQR02225.1			hypothetical protein			I5Q83_08025	564	187	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1640839	1641288	-							I5Q83_08030	450		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1640839	1641288	-	QQR02226.1			hypothetical protein			I5Q83_08030	450	149	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1641353	1641889	-							I5Q83_08035	537		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1641353	1641889	-	QQR02227.1			hypothetical protein			I5Q83_08035	537	178	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1641889	1642341	-							I5Q83_08040	453		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1641889	1642341	-	QQR02228.1			hypothetical protein			I5Q83_08040	453	150	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1642342	1642764	-							I5Q83_08045	423		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1642342	1642764	-	QQR02229.1			hypothetical protein			I5Q83_08045	423	140	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1642776	1643156	-							I5Q83_08050	381		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1642776	1643156	-	QQR02230.1			hypothetical protein			I5Q83_08050	381	126	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1643158	1643529	-							I5Q83_08055	372		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1643158	1643529	-	QQR02231.1			hypothetical protein			I5Q83_08055	372	123	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1643543	1643698	-							I5Q83_08060	156		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1643543	1643698	-	QQR02232.1			hypothetical protein			I5Q83_08060	156	51	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1643711	1644583	-							I5Q83_08065	873		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1643711	1644583	-	QQR02233.1			hypothetical protein			I5Q83_08065	873	290	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1644601	1645155	-							I5Q83_08070	555		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1644601	1645155	-	QQR02234.1			phage scaffolding protein			I5Q83_08070	555	184	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1645274	1645543	-							I5Q83_08075	270		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1645274	1645543	-	QQR02235.1			hypothetical protein			I5Q83_08075	270	89	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1645840	1647615	-							I5Q83_08080	1776		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1645840	1647615	-	QQR02236.1			minor capsid protein			I5Q83_08080	1776	591	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1647620	1648945	-							I5Q83_08085	1326		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1647620	1648945	-	QQR02237.1			phage capsid protein			I5Q83_08085	1326	441	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1649004	1650644	-							I5Q83_08090	1641		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1649004	1650644	-	QQR02238.1			PBSX family phage terminase large subunit			I5Q83_08090	1641	546	
gene	tRNA	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1650746	1650819	-							I5Q83_08095	74		
tRNA		GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1650746	1650819	-				tRNA-Met			I5Q83_08095	74		anticodon=CAT
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1651117	1651698	-							I5Q83_08100	582		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1651117	1651698	-	QQR02239.1			helix-turn-helix domain-containing protein			I5Q83_08100	582	193	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1651698	1651916	-							I5Q83_08105	219		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1651698	1651916	-	QQR02240.1			hypothetical protein			I5Q83_08105	219	72	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1651913	1652053	-							I5Q83_08110	141		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1651913	1652053	-	QQR02241.1			hypothetical protein			I5Q83_08110	141	46	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1652083	1652496	-							I5Q83_08115	414		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1652083	1652496	-	QQR04231.1			hypothetical protein			I5Q83_08115	414	137	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1652732	1653205	-							I5Q83_08120	474		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1652732	1653205	-	QQR02242.1			methyltransferase domain-containing protein			I5Q83_08120	474	157	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1653225	1654454	-							I5Q83_08125	1230		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1653225	1654454	-	QQR02243.1			hypothetical protein			I5Q83_08125	1230	409	
gene	protein_coding	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1654638	1654955	-							I5Q83_08130	318		
CDS	with_protein	GCA_016696785.1	Primary Assembly	chromosome		CP065314.1	1654638	1654955	-	QQR02244.1			hypothetical protein			I5Q83_08130	318	105	
