# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	366690	367499	-							I5Q85_01500	810		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	366690	367499	-	QQR34311.1			histidinol-phosphatase			I5Q85_01500	810	269	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	367644	368735	+							I5Q85_01505	1092		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	367644	368735	+	QQR33517.1			hypothetical protein			I5Q85_01505	1092	363	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	368689	369693	-					tilS		I5Q85_01510	1005		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	368689	369693	-	QQR33518.1			tRNA lysidine(34) synthetase TilS	tilS		I5Q85_01510	1005	334	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	369800	370075	-							I5Q85_01515	276		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	369800	370075	-	QQR33519.1			type B 50S ribosomal protein L31			I5Q85_01515	276	91	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	370227	371102	+							I5Q85_01520	876		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	370227	371102	+	QQR33520.1			hypothetical protein			I5Q85_01520	876	291	
gene	tRNA	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	371235	371310	+							I5Q85_01525	76		
tRNA		GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	371235	371310	+				tRNA-Phe			I5Q85_01525	76		anticodon=GAA
gene	tRNA	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	371346	371422	+							I5Q85_01530	77		
tRNA		GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	371346	371422	+				tRNA-Pro			I5Q85_01530	77		anticodon=TGG
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	371810	372241	-							I5Q85_01535	432		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	371810	372241	-	QQR33521.1			copper resistance protein NlpE N-terminal domain-containing protein			I5Q85_01535	432	143	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	372619	372900	+							I5Q85_01540	282		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	372619	372900	+	QQR33522.1			hypothetical protein			I5Q85_01540	282	93	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	372959	373939	+							I5Q85_01545	981		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	372959	373939	+	QQR33523.1			hypothetical protein			I5Q85_01545	981	326	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	374049	375371	-							I5Q85_01550	1323		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	374049	375371	-	QQR33524.1			UDP-glucose/GDP-mannose dehydrogenase family protein			I5Q85_01550	1323	440	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	375556	376545	+							I5Q85_01555	990		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	375556	376545	+	QQR33525.1			malate dehydrogenase			I5Q85_01555	990	329	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	376689	378839	+							I5Q85_01560	2151		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	376689	378839	+	QQR33526.1			hypothetical protein			I5Q85_01560	2151	716	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	378858	380768	+							I5Q85_01565	1911		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	378858	380768	+	QQR33527.1			NPCBM/NEW2 domain-containing protein			I5Q85_01565	1911	636	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	380848	383235	+							I5Q85_01570	2388		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	380848	383235	+	QQR33528.1			LPS-assembly protein LptD			I5Q85_01570	2388	795	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	383580	384227	+							I5Q85_01575	648		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	383580	384227	+	QQR33529.1			NAD(P)H-dependent oxidoreductase			I5Q85_01575	648	215	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	384240	385016	-							I5Q85_01580	777		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	384240	385016	-	QQR33530.1			RluA family pseudouridine synthase			I5Q85_01580	777	258	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	385031	385723	-							I5Q85_01585	693		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	385031	385723	-	QQR33531.1			rRNA pseudouridine synthase			I5Q85_01585	693	230	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	385860	387242	+							I5Q85_01590	1383		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	385860	387242	+	QQR33532.1			hypothetical protein			I5Q85_01590	1383	460	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	387645	388160	+							I5Q85_01595	516		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	387645	388160	+	QQR33533.1			adenylate kinase			I5Q85_01595	516	171	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	388290	389012	-							I5Q85_01600	723		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	388290	389012	-	QQR34312.1			amino acid ABC transporter ATP-binding protein			I5Q85_01600	723	240	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	389032	390516	-							I5Q85_01605	1485		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	389032	390516	-	QQR33534.1			ABC transporter substrate-binding protein/permease			I5Q85_01605	1485	494	
gene	tRNA	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	390966	391042	-							I5Q85_01610	77		
tRNA		GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	390966	391042	-				tRNA-Pro			I5Q85_01610	77		anticodon=GGG
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	391145	392188	+							I5Q85_01615	1044		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	391145	392188	+	QQR33535.1			N-acetyl-gamma-glutamyl-phosphate reductase			I5Q85_01615	1044	347	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	392222	393475	+					argJ		I5Q85_01620	1254		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	392222	393475	+	QQR33536.1			bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	argJ		I5Q85_01620	1254	417	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	393526	393987	+							I5Q85_01625	462		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	393526	393987	+	QQR34313.1			YkgJ family cysteine cluster protein			I5Q85_01625	462	153	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	394125	395267	-							I5Q85_01630	1143		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	394125	395267	-	QQR33537.1			sel1 repeat family protein			I5Q85_01630	1143	380	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	395398	396093	-							I5Q85_01635	696		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	395398	396093	-	QQR33538.1			PEP-CTERM sorting domain-containing protein			I5Q85_01635	696	231	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	396190	396423	-							I5Q85_01640	234		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	396190	396423	-	QQR33539.1			hypothetical protein			I5Q85_01640	234	77	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	396602	399103	-							I5Q85_01645	2502		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	396602	399103	-	QQR33540.1			excinuclease ABC subunit UvrA			I5Q85_01645	2502	833	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	399105	399743	-							I5Q85_01650	639		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	399105	399743	-	QQR33541.1			polymer-forming cytoskeletal protein			I5Q85_01650	639	212	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	399814	400332	-							I5Q85_01655	519		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	399814	400332	-	QQR34314.1			polymer-forming cytoskeletal protein			I5Q85_01655	519	172	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	400610	401623	+							I5Q85_01660	1014		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	400610	401623	+	QQR33542.1			hypothetical protein			I5Q85_01660	1014	337	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	401674	402108	-							I5Q85_01665	435		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	401674	402108	-	QQR33543.1			hypothetical protein			I5Q85_01665	435	144	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	402256	403041	+					hisA		I5Q85_01670	786		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	402256	403041	+	QQR33544.1			phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	hisA		I5Q85_01670	786	261	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	403038	403328	+							I5Q85_01675	291		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	403038	403328	+	QQR33545.1			DUF167 domain-containing protein			I5Q85_01675	291	96	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	403463	404017	+							I5Q85_01680	555		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	403463	404017	+	QQR33546.1			nucleotide exchange factor GrpE			I5Q85_01680	555	184	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	404042	405199	+					dnaJ		I5Q85_01685	1158		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	404042	405199	+	QQR33547.1			molecular chaperone DnaJ	dnaJ		I5Q85_01685	1158	385	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	405222	405959	+							I5Q85_01690	738		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	405222	405959	+	QQR33548.1			16S rRNA (uracil(1498)-N(3))-methyltransferase			I5Q85_01690	738	245	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	405981	406973	+							I5Q85_01695	993		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	405981	406973	+	QQR33549.1			HAD hydrolase-like protein			I5Q85_01695	993	330	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	406986	408776	-							I5Q85_01700	1791		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	406986	408776	-	QQR33550.1			right-handed parallel beta-helix repeat-containing protein			I5Q85_01700	1791	596	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	408861	409796	-							I5Q85_01705	936		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	408861	409796	-	QQR33551.1			phytoene/squalene synthase family protein			I5Q85_01705	936	311	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	409836	411119	-					lepB		I5Q85_01710	1284		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	409836	411119	-	QQR33552.1			signal peptidase I	lepB		I5Q85_01710	1284	427	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	411175	412551	-							I5Q85_01715	1377		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	411175	412551	-	QQR33553.1			FAD-binding oxidoreductase			I5Q85_01715	1377	458	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	412555	413139	-							I5Q85_01720	585		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	412555	413139	-	QQR33554.1			DOMON-like domain-containing protein			I5Q85_01720	585	194	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	413232	413885	+							I5Q85_01725	654		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	413232	413885	+	QQR33555.1			hypothetical protein			I5Q85_01725	654	217	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	413901	414623	-							I5Q85_01730	723		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	413901	414623	-	QQR33556.1			EpsI family protein			I5Q85_01730	723	240	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	414638	415588	-							I5Q85_01735	951		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	414638	415588	-	QQR33557.1			exosortase/archaeosortase family protein			I5Q85_01735	951	316	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	415671	416600	+							I5Q85_01740	930		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	415671	416600	+	QQR33558.1			ribose-phosphate pyrophosphokinase			I5Q85_01740	930	309	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	416734	417339	+							I5Q85_01745	606		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	416734	417339	+	QQR33559.1			50S ribosomal protein L25			I5Q85_01745	606	201	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	417481	418707	+							I5Q85_01750	1227		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	417481	418707	+	QQR33560.1			hypothetical protein			I5Q85_01750	1227	408	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	418994	419584	+					hisB		I5Q85_01755	591		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	418994	419584	+	QQR33561.1			imidazoleglycerol-phosphate dehydratase HisB	hisB		I5Q85_01755	591	196	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	419590	420198	+					hisH		I5Q85_01760	609		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	419590	420198	+	QQR33562.1			imidazole glycerol phosphate synthase subunit HisH	hisH		I5Q85_01760	609	202	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	420594	420878	-					rpsF		I5Q85_01765	285		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	420594	420878	-	QQR33563.1			30S ribosomal protein S6	rpsF		I5Q85_01765	285	94	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	421368	422237	-					pdxA		I5Q85_01770	870		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	421368	422237	-	QQR33564.1			4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		I5Q85_01770	870	289	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	422257	422517	-							I5Q85_01775	261		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	422257	422517	-	QQR33565.1			hypothetical protein			I5Q85_01775	261	86	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	422678	423088	-							I5Q85_01780	411		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	422678	423088	-	QQR33566.1			hypothetical protein			I5Q85_01780	411	136	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	423262	424233	+							I5Q85_01785	972		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	423262	424233	+	QQR33567.1			D-alanyl-D-alanine carboxypeptidase			I5Q85_01785	972	323	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	424278	425357	+							I5Q85_01790	1080		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	424278	425357	+	QQR33568.1			6-phosphofructokinase			I5Q85_01790	1080	359	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	425433	426557	-							I5Q85_01795	1125		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	425433	426557	-	QQR33569.1			DUF805 domain-containing protein			I5Q85_01795	1125	374	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	426653	427465	-					zupT		I5Q85_01800	813		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	426653	427465	-	QQR33570.1			zinc transporter ZupT	zupT		I5Q85_01800	813	270	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	427516	428535	-							I5Q85_01805	1020		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	427516	428535	-	QQR33571.1			thioredoxin family protein			I5Q85_01805	1020	339	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	428549	429553	-							I5Q85_01810	1005		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	428549	429553	-	QQR33572.1			hypothetical protein			I5Q85_01810	1005	334	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	429574	430035	-							I5Q85_01815	462		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	429574	430035	-	QQR33573.1			hypothetical protein			I5Q85_01815	462	153	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	430144	431418	+							I5Q85_01820	1275		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	430144	431418	+	QQR33574.1			valine--pyruvate transaminase			I5Q85_01820	1275	424	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	431439	432314	+							I5Q85_01825	876		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	431439	432314	+	QQR33575.1			YicC family protein			I5Q85_01825	876	291	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	432320	432913	+					gmk		I5Q85_01830	594		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	432320	432913	+	QQR33576.1			guanylate kinase	gmk		I5Q85_01830	594	197	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	433425	435299	-							I5Q85_01835	1875		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	433425	435299	-	QQR33577.1			anion permease			I5Q85_01835	1875	624	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	435431	436276	+					gluQRS		I5Q85_01840	846		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	435431	436276	+	QQR33578.1			tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		I5Q85_01840	846	281	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	436333	436812	-							I5Q85_01845	480		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	436333	436812	-	QQR33579.1			hypothetical protein			I5Q85_01845	480	159	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	436820	437251	-							I5Q85_01850	432		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	436820	437251	-	QQR33580.1			hypothetical protein			I5Q85_01850	432	143	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	437292	438218	-					menA		I5Q85_01855	927		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	437292	438218	-	QQR33581.1			1,4-dihydroxy-2-naphthoate octaprenyltransferase	menA		I5Q85_01855	927	308	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	438238	438945	-							I5Q85_01860	708		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	438238	438945	-	QQR33582.1			type I 3-dehydroquinate dehydratase			I5Q85_01860	708	235	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	439276	440100	+							I5Q85_01865	825		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	439276	440100	+	QQR33583.1			hypothetical protein			I5Q85_01865	825	274	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	440306	441226	-							I5Q85_01870	921		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	440306	441226	-	QQR33584.1			hypothetical protein			I5Q85_01870	921	306	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	441452	442141	-							I5Q85_01875	690		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	441452	442141	-	QQR33585.1			polyphenol oxidase family protein			I5Q85_01875	690	229	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	442288	443019	+							I5Q85_01880	732		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	442288	443019	+	QQR33586.1			outer membrane lipoprotein-sorting protein			I5Q85_01880	732	243	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	443166	444128	+							I5Q85_01885	963		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	443166	444128	+	QQR33587.1			polysaccharide deacetylase family protein			I5Q85_01885	963	320	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	444322	446754	+					secD		I5Q85_01890	2433		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	444322	446754	+	QQR33588.1			protein translocase subunit SecD	secD		I5Q85_01890	2433	810	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	447047	448183	-							I5Q85_01895	1137		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	447047	448183	-	QQR33589.1			EF-hand domain-containing protein			I5Q85_01895	1137	378	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	448464	449579	-							I5Q85_01900	1116		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	448464	449579	-	QQR33590.1			prepilin peptidase			I5Q85_01900	1116	371	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	449572	450696	-							I5Q85_01905	1125		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	449572	450696	-	QQR33591.1			TIGR00730 family Rossman fold protein			I5Q85_01905	1125	374	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	450954	452030	+							I5Q85_01910	1077		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	450954	452030	+	QQR34315.1			DNA-directed RNA polymerase subunit alpha			I5Q85_01910	1077	358	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	452067	452477	+					rplQ		I5Q85_01915	411		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	452067	452477	+	QQR33592.1			50S ribosomal protein L17	rplQ		I5Q85_01915	411	136	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	452622	453548	+					fabD		I5Q85_01920	927		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	452622	453548	+	QQR33593.1			ACP S-malonyltransferase	fabD		I5Q85_01920	927	308	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	454013	454708	-							I5Q85_01925	696		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	454013	454708	-	QQR33594.1			HAD family hydrolase			I5Q85_01925	696	231	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	454695	456089	-							I5Q85_01930	1395		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	454695	456089	-	QQR33595.1			LptF/LptG family permease			I5Q85_01930	1395	464	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	456341	457453	+							I5Q85_01935	1113		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	456341	457453	+	QQR33596.1			alpha/beta hydrolase			I5Q85_01935	1113	370	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	457483	458856	+							I5Q85_01940	1374		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	457483	458856	+	QQR33597.1			OmpA family protein			I5Q85_01940	1374	457	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	458847	459722	+							I5Q85_01945	876		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	458847	459722	+	QQR33598.1			HAD hydrolase family protein			I5Q85_01945	876	291	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	459865	461808	+							I5Q85_01950	1944		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	459865	461808	+	QQR33599.1			hypothetical protein			I5Q85_01950	1944	647	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	461892	463142	+							I5Q85_01955	1251		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	461892	463142	+	QQR33600.1			MFS transporter			I5Q85_01955	1251	416	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	463300	464937	-							I5Q85_01960	1638		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	463300	464937	-	QQR33601.1			SpoIIE family protein phosphatase			I5Q85_01960	1638	545	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	465068	465754	-							I5Q85_01965	687		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	465068	465754	-	QQR33602.1			sigma-70 family RNA polymerase sigma factor			I5Q85_01965	687	228	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	465878	466888	+							I5Q85_01970	1011		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	465878	466888	+	QQR33603.1			endonuclease/exonuclease/phosphatase family protein			I5Q85_01970	1011	336	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	467500	470736	+							I5Q85_01975	3237		
CDS	with_protein	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	467500	470736	+	QQR33604.1			DEAD/DEAH box helicase family protein			I5Q85_01975	3237	1078	
gene	protein_coding	GCA_016697425.1	Primary Assembly	chromosome		CP065322.1	470739	471341	+							I5Q85_01980	603		
