# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	384170	385630	+	QQR06298.1			succinate CoA transferase			I5Q84_01980	1461	486	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	385725	386087	+							I5Q84_01985	363		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	385725	386087	+	QQR06299.1			hypothetical protein			I5Q84_01985	363	120	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	386069	388027	+							I5Q84_01990	1959		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	386069	388027	+	QQR06300.1			V-type ATP synthase subunit I			I5Q84_01990	1959	652	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	388029	388517	+							I5Q84_01995	489		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	388029	388517	+	QQR06301.1			V-type ATP synthase subunit K			I5Q84_01995	489	162	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	388549	389136	+							I5Q84_02000	588		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	388549	389136	+	QQR06302.1			hypothetical protein			I5Q84_02000	588	195	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	389161	390159	+							I5Q84_02005	999		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	389161	390159	+	QQR06303.1			V-type ATPase subunit			I5Q84_02005	999	332	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	390152	390466	+							I5Q84_02010	315		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	390152	390466	+	QQR06304.1			V-type ATP synthase subunit F			I5Q84_02010	315	104	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	390815	392593	+							I5Q84_02015	1779		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	390815	392593	+	QQR07671.1			V-type ATP synthase subunit A			I5Q84_02015	1779	592	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	392590	393972	+							I5Q84_02020	1383		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	392590	393972	+	QQR06305.1			V-type ATP synthase subunit B			I5Q84_02020	1383	460	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	394163	394876	+							I5Q84_02025	714		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	394163	394876	+	QQR06306.1			V-type ATP synthase subunit D			I5Q84_02025	714	237	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	395076	395501	-							I5Q84_02030	426		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	395076	395501	-	QQR06307.1			hypothetical protein			I5Q84_02030	426	141	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	395579	397465	-							I5Q84_02035	1887		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	395579	397465	-	QQR06308.1			LTA synthase family protein			I5Q84_02035	1887	628	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	397557	398405	-							I5Q84_02040	849		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	397557	398405	-	QQR06309.1			DUF4097 family beta strand repeat protein			I5Q84_02040	849	282	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	398402	399052	-							I5Q84_02045	651		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	398402	399052	-	QQR06310.1			DUF1700 domain-containing protein			I5Q84_02045	651	216	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	399107	400105	-							I5Q84_02050	999		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	399107	400105	-	QQR06311.1			DUF1700 domain-containing protein			I5Q84_02050	999	332	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	400098	400424	-							I5Q84_02055	327		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	400098	400424	-	QQR06312.1			helix-turn-helix transcriptional regulator			I5Q84_02055	327	108	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	400617	403562	+							I5Q84_02060	2946		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	400617	403562	+	QQR06313.1			2-hydroxyacyl-CoA dehydratase			I5Q84_02060	2946	981	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	403700	405004	+							I5Q84_02065	1305		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	403700	405004	+	QQR06314.1			2-hydroxyacyl-CoA dehydratase			I5Q84_02065	1305	434	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	405110	405670	+							I5Q84_02070	561		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	405110	405670	+	QQR06315.1			GNAT family N-acetyltransferase			I5Q84_02070	561	186	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	405754	407100	+							I5Q84_02075	1347		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	405754	407100	+	QQR06316.1			MATE family efflux transporter			I5Q84_02075	1347	448	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	407298	409676	+							I5Q84_02080	2379		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	407298	409676	+	QQR07672.1			phosphoketolase family protein			I5Q84_02080	2379	792	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	409760	410491	+							I5Q84_02085	732		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	409760	410491	+	QQR06317.1			phosphatase			I5Q84_02085	732	243	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	410662	411570	-							I5Q84_02090	909		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	410662	411570	-	QQR06318.1			DMT family transporter			I5Q84_02090	909	302	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	411567	412391	-							I5Q84_02095	825		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	411567	412391	-	QQR06319.1			AraC family transcriptional regulator			I5Q84_02095	825	274	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	412517	412696	+							I5Q84_02100	180		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	412517	412696	+	QQR06320.1			hypothetical protein			I5Q84_02100	180	59	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	412736	413590	-							I5Q84_02105	855		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	412736	413590	-	QQR06321.1			patatin family protein			I5Q84_02105	855	284	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	413709	414479	+							I5Q84_02110	771		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	413709	414479	+	QQR06322.1			sulfite exporter TauE/SafE family protein			I5Q84_02110	771	256	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	414628	414966	+							I5Q84_02115	339		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	414628	414966	+	QQR06323.1			helix-turn-helix transcriptional regulator			I5Q84_02115	339	112	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	415148	416284	+							I5Q84_02120	1137		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	415148	416284	+	QQR07673.1			hypothetical protein			I5Q84_02120	1137	378	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	416328	416876	-							I5Q84_02125	549		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	416328	416876	-	QQR06324.1			winged helix-turn-helix transcriptional regulator			I5Q84_02125	549	182	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	416910	418112	-							I5Q84_02130	1203		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	416910	418112	-	QQR06325.1			4Fe-4S dicluster domain-containing protein			I5Q84_02130	1203	400	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	418140	419741	-							I5Q84_02135	1602		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	418140	419741	-	QQR06326.1			potassium/proton antiporter			I5Q84_02135	1602	533	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	420040	420927	-							I5Q84_02140	888		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	420040	420927	-	QQR06327.1			ABC transporter permease			I5Q84_02140	888	295	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	420914	421867	-							I5Q84_02145	954		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	420914	421867	-	QQR06328.1			ABC transporter permease			I5Q84_02145	954	317	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	421956	423536	-							I5Q84_02150	1581		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	421956	423536	-	QQR06329.1			ABC transporter substrate-binding protein			I5Q84_02150	1581	526	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	423533	425365	-					glmS		I5Q84_02155	1833		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	423533	425365	-	QQR06330.1			glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		I5Q84_02155	1833	610	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	425433	425696	-							I5Q84_02160	264		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	425433	425696	-	QQR06331.1			YlmC/YmxH family sporulation protein			I5Q84_02160	264	87	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	425832	426779	+							I5Q84_02165	948		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	425832	426779	+	QQR06332.1			AEC family transporter			I5Q84_02165	948	315	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	426834	427916	-							I5Q84_02170	1083		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	426834	427916	-	QQR06333.1			hypothetical protein			I5Q84_02170	1083	360	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	428448	429218	-					sigG		I5Q84_02175	771		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	428448	429218	-	QQR06334.1			RNA polymerase sporulation sigma factor SigG	sigG		I5Q84_02175	771	256	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	429414	430814	+							I5Q84_02180	1401		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	429414	430814	+	QQR06335.1			PLP-dependent aminotransferase family protein			I5Q84_02180	1401	466	
gene	pseudogene	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	430894	431025	-							I5Q84_02185	132		pseudo
CDS	without_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	430894	431025	-				S-layer homology domain-containing protein			I5Q84_02185	132		pseudo
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	431132	434035	-							I5Q84_02190	2904		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	431132	434035	-	QQR06336.1			UvrD-helicase domain-containing protein			I5Q84_02190	2904	967	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	434137	434715	+							I5Q84_02195	579		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	434137	434715	+	QQR06337.1			hypothetical protein			I5Q84_02195	579	192	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	434721	435767	+							I5Q84_02200	1047		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	434721	435767	+	QQR06338.1			alcohol dehydrogenase catalytic domain-containing protein			I5Q84_02200	1047	348	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	435827	436768	-					gluQ		I5Q84_02205	942		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	435827	436768	-	QQR06339.1			tRNA glutamyl-Q(34) synthetase GluQRS	gluQ		I5Q84_02205	942	313	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	436772	437842	-					proC		I5Q84_02210	1071		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	436772	437842	-	QQR06340.1			pyrroline-5-carboxylate reductase	proC		I5Q84_02210	1071	356	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	437847	438782	-							I5Q84_02215	936		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	437847	438782	-	QQR07674.1			tRNA-dihydrouridine synthase family protein			I5Q84_02215	936	311	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	439074	439637	+							I5Q84_02220	564		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	439074	439637	+	QQR06341.1			DUF3793 family protein			I5Q84_02220	564	187	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	439688	440107	+							I5Q84_02225	420		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	439688	440107	+	QQR06342.1			flavodoxin domain-containing protein			I5Q84_02225	420	139	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	440164	440550	-							I5Q84_02230	387		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	440164	440550	-	QQR06343.1			metal-dependent transcriptional regulator			I5Q84_02230	387	128	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	440638	442482	-							I5Q84_02235	1845		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	440638	442482	-	QQR06344.1			ABC transporter ATP-binding protein			I5Q84_02235	1845	614	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	442457	444211	-							I5Q84_02240	1755		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	442457	444211	-	QQR06345.1			ABC transporter ATP-binding protein			I5Q84_02240	1755	584	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	444208	444645	-							I5Q84_02245	438		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	444208	444645	-	QQR06346.1			MarR family transcriptional regulator			I5Q84_02245	438	145	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	444794	445027	+							I5Q84_02250	234		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	444794	445027	+	QQR06347.1			hypothetical protein			I5Q84_02250	234	77	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	445105	445563	-							I5Q84_02255	459		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	445105	445563	-	QQR06348.1			helix-turn-helix transcriptional regulator			I5Q84_02255	459	152	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	446013	446297	+							I5Q84_02260	285		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	446013	446297	+	QQR06349.1			hypothetical protein			I5Q84_02260	285	94	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	446412	447518	+							I5Q84_02265	1107		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	446412	447518	+	QQR06350.1			RNHCP domain-containing protein			I5Q84_02265	1107	368	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	447515	448000	+							I5Q84_02270	486		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	447515	448000	+	QQR06351.1			NAD(P)H-dependent oxidoreductase subunit E			I5Q84_02270	486	161	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	448084	448338	+							I5Q84_02275	255		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	448084	448338	+	QQR06352.1			heavy-metal-associated domain-containing protein			I5Q84_02275	255	84	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	448396	449463	-							I5Q84_02280	1068		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	448396	449463	-	QQR06353.1			mannose-6-phosphate isomerase			I5Q84_02280	1068	355	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	449506	449874	-							I5Q84_02285	369		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	449506	449874	-	QQR06354.1			TM0996/MTH895 family glutaredoxin-like protein			I5Q84_02285	369	122	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	449888	450895	-							I5Q84_02290	1008		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	449888	450895	-	QQR06355.1			permease			I5Q84_02290	1008	335	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	450990	451295	-							I5Q84_02295	306		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	450990	451295	-	QQR06356.1			helix-turn-helix transcriptional regulator			I5Q84_02295	306	101	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	451694	452311	+							I5Q84_02300	618		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	451694	452311	+	QQR06357.1			TetR/AcrR family transcriptional regulator			I5Q84_02300	618	205	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	452369	454171	+							I5Q84_02305	1803		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	452369	454171	+	QQR06358.1			ABC transporter ATP-binding protein			I5Q84_02305	1803	600	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	454172	455923	+							I5Q84_02310	1752		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	454172	455923	+	QQR06359.1			ABC transporter ATP-binding protein			I5Q84_02310	1752	583	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	456419	459196	-							I5Q84_02315	2778		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	456419	459196	-	QQR06360.1			hypothetical protein			I5Q84_02315	2778	925	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	459512	461260	-							I5Q84_02320	1749		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	459512	461260	-	QQR06361.1			AIPR family protein			I5Q84_02320	1749	582	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	461294	461497	-							I5Q84_02325	204		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	461294	461497	-	QQR06362.1			helix-turn-helix transcriptional regulator			I5Q84_02325	204	67	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	461608	462072	-							I5Q84_02330	465		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	461608	462072	-	QQR06363.1			hypothetical protein			I5Q84_02330	465	154	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	462183	462494	+							I5Q84_02335	312		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	462183	462494	+	QQR06364.1			helix-turn-helix transcriptional regulator			I5Q84_02335	312	103	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	462552	462797	-							I5Q84_02340	246		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	462552	462797	-	QQR06365.1			hypothetical protein			I5Q84_02340	246	81	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	463252	464427	-							I5Q84_02345	1176		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	463252	464427	-	QQR06366.1			AAA family ATPase			I5Q84_02345	1176	391	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	464417	464752	-							I5Q84_02350	336		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	464417	464752	-	QQR06367.1			hypothetical protein			I5Q84_02350	336	111	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	464755	465828	-							I5Q84_02355	1074		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	464755	465828	-	QQR06368.1			site-specific integrase			I5Q84_02355	1074	357	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	465831	466025	-							I5Q84_02360	195		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	465831	466025	-	QQR06369.1			helix-turn-helix domain-containing protein			I5Q84_02360	195	64	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	466329	466817	+							I5Q84_02365	489		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	466329	466817	+	QQR06370.1			helix-turn-helix transcriptional regulator			I5Q84_02365	489	162	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	467012	468553	-					guaA		I5Q84_02370	1542		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	467012	468553	-	QQR06371.1			glutamine-hydrolyzing GMP synthase	guaA		I5Q84_02370	1542	513	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	468709	469341	-							I5Q84_02375	633		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	468709	469341	-	QQR06372.1			hypothetical protein			I5Q84_02375	633	210	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	469411	470073	-							I5Q84_02380	663		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	469411	470073	-	QQR06373.1			hypothetical protein			I5Q84_02380	663	220	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	470089	473307	-					carB		I5Q84_02385	3219		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	470089	473307	-	QQR06374.1			carbamoyl-phosphate synthase large subunit	carB		I5Q84_02385	3219	1072	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	473300	474391	-							I5Q84_02390	1092		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	473300	474391	-	QQR06375.1			carbamoyl phosphate synthase small subunit			I5Q84_02390	1092	363	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	474570	475424	-							I5Q84_02395	855		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	474570	475424	-	QQR06376.1			metallophosphoesterase			I5Q84_02395	855	284	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	475558	476238	+							I5Q84_02400	681		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	475558	476238	+	QQR06377.1			DUF421 domain-containing protein			I5Q84_02400	681	226	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	476235	476615	+							I5Q84_02405	381		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	476235	476615	+	QQR06378.1			DUF4363 family protein			I5Q84_02405	381	126	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	476671	477078	+							I5Q84_02410	408		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	476671	477078	+	QQR06379.1			DUF3783 domain-containing protein			I5Q84_02410	408	135	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	477075	477833	+					yaaA		I5Q84_02415	759		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	477075	477833	+	QQR06380.1			peroxide stress protein YaaA	yaaA		I5Q84_02415	759	252	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	477843	478439	+							I5Q84_02420	597		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	477843	478439	+	QQR06381.1			glycerol-3-phosphate acyltransferase			I5Q84_02420	597	198	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	478539	479042	+							I5Q84_02425	504		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	478539	479042	+	QQR06382.1			GreA/GreB family elongation factor			I5Q84_02425	504	167	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	479092	479892	-							I5Q84_02430	801		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	479092	479892	-	QQR06383.1			MerR family transcriptional regulator			I5Q84_02430	801	266	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	479962	481320	+							I5Q84_02435	1359		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	479962	481320	+	QQR06384.1			MATE family efflux transporter			I5Q84_02435	1359	452	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	481567	482394	-							I5Q84_02440	828		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	481567	482394	-	QQR06385.1			Cof-type HAD-IIB family hydrolase			I5Q84_02440	828	275	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	482391	483338	-							I5Q84_02445	948		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	482391	483338	-	QQR06386.1			transketolase family protein			I5Q84_02445	948	315	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	483341	484204	-							I5Q84_02450	864		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	483341	484204	-	QQR06387.1			transketolase			I5Q84_02450	864	287	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	484365	485702	-							I5Q84_02455	1338		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	484365	485702	-	QQR06388.1			MATE family efflux transporter			I5Q84_02455	1338	445	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	485872	486258	-							I5Q84_02460	387		
CDS	with_protein	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	485872	486258	-	QQR07675.1			helix-turn-helix transcriptional regulator			I5Q84_02460	387	128	
gene	protein_coding	GCA_016696805.1	Primary Assembly	chromosome		CP065315.1	486735	487088	+							I5Q84_02465	354		
